MeasurementDateGMT,Carbon Monoxide (mg/m3),Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2016-04-22 12:00:00,0.5,132.6,111.3,314.5,27.7,33.6,3.5
2016-04-22 13:00:00,0.5,186.2,124.0,409.5,16.3,52.5,5.7
2016-04-22 14:00:00,0.7,220.6,124.0,462.2,9.9,45.6,8.1
2016-04-22 15:00:00,0.7,108.9,101.6,268.6,14.1,29.7,7.9
2016-04-22 16:00:00,0.4,33.8,66.5,118.3,28.6,18.8,4.3
2016-04-22 17:00:00,0.5,100.9,107.1,261.8,18.4,19.9,4.5
2016-04-22 18:00:00,0.3,36.2,67.0,122.5,27.7,17.4,3.3
2016-04-22 19:00:00,0.3,21.6,56.8,89.9,34.1,14.4,2.3
2016-04-22 20:00:00,0.3,21.0,47.8,80.0,35.8,13.9,1.7
2016-04-22 21:00:00,0.4,28.5,50.6,94.3,32.4,15.5,2.0
2016-04-22 22:00:00,0.3,19.1,48.1,77.4,30.5,14.8,1.7
2016-04-22 23:00:00,0.2,15.0,39.6,62.7,40.8,15.3,1.5
2016-04-23 00:00:00,0.3,26.2,49.1,89.2,24.1,17.0,1.8
2016-04-23 01:00:00,0.2,7.5,29.1,40.6,36.4,15.5,1.9
2016-04-23 02:00:00,0.2,9.6,26.4,41.1,37.4,13.9,1.9
2016-04-23 03:00:00,0.1,9.2,27.3,41.3,41.6,11.3,1.7
2016-04-23 04:00:00,0.1,12.2,34.0,52.7,35.3,10.7,2.1
2016-04-23 05:00:00,0.3,21.5,39.2,72.2,29.2,8.9,2.3
2016-04-23 06:00:00,0.1,23.3,36.2,71.8,31.8,9.7,2.3
2016-04-23 07:00:00,0.3,15.0,28.6,51.7,46.5,9.0,1.7
2016-04-23 08:00:00,0.3,31.6,41.6,90.1,41.2,14.6,1.6
2016-04-23 09:00:00,0.3,24.7,36.0,73.9,45.8,10.5,1.7
2016-04-23 10:00:00,0.3,34.2,47.9,100.3,45.7,12.2,1.4
2016-04-23 11:00:00,0.3,19.3,34.3,63.9,52.0,11.4,1.3
2016-04-23 12:00:00,0.3,28.0,43.6,86.4,47.5,15.4,1.1
2016-04-23 13:00:00,0.4,33.2,37.7,88.5,45.3,12.2,1.1
2016-04-23 14:00:00,0.4,20.9,40.8,72.9,49.5,12.3,1.1
2016-04-23 15:00:00,0.3,27.7,44.6,87.2,49.4,13.3,1.2
2016-04-23 16:00:00,0.3,27.4,46.2,88.2,51.0,13.2,1.5
2016-04-23 17:00:00,0.2,24.5,47.2,84.8,52.1,13.8,1.2
2016-04-23 18:00:00,0.2,23.6,60.6,96.8,38.2,15.3,1.5
2016-04-23 19:00:00,0.2,36.0,70.0,125.1,24.0,16.8,2.5
2016-04-23 20:00:00,0.3,47.6,86.6,159.7,13.4,19.2,3.5
2016-04-23 21:00:00,0.3,44.1,83.3,150.8,15.9,21.0,4.1
2016-04-23 22:00:00,0.3,23.5,68.2,104.2,27.4,14.6,3.2
2016-04-23 23:00:00,0.3,25.8,68.4,107.9,23.9,16.9,2.9
2016-04-24 00:00:00,0.4,40.7,73.4,135.8,16.9,18.7,3.2
2016-04-24 01:00:00,0.3,12.1,51.0,69.6,33.9,17.4,2.5
2016-04-24 02:00:00,0.3,13.0,46.0,65.8,32.1,16.7,2.1
2016-04-24 03:00:00,0.3,11.0,39.0,55.8,38.6,13.1,2.1
2016-04-24 04:00:00,0.1,3.5,16.7,22.1,64.2,7.8,1.2
2016-04-24 05:00:00,0.2,4.8,20.5,27.8,66.7,5.0,0.2
2016-04-24 06:00:00,0.2,12.7,36.2,55.6,55.7,7.4,0.9
2016-04-24 07:00:00,0.3,20.1,42.6,73.3,52.3,9.2,1.6
2016-04-24 08:00:00,0.3,8.8,28.8,42.3,70.2,11.1,1.5
2016-04-24 09:00:00,0.3,14.9,29.5,52.4,68.5,12.6,1.2
2016-04-24 10:00:00,0.4,32.4,40.1,89.7,62.3,11.3,1.1
2016-04-24 11:00:00,0.3,21.5,35.4,68.4,68.0,11.1,1.2
2016-04-24 12:00:00,0.4,38.5,52.7,111.7,57.4,11.1,1.5
2016-04-24 13:00:00,0.3,27.2,42.6,84.3,63.0,12.2,1.7
2016-04-24 14:00:00,0.4,27.9,47.5,90.2,60.5,10.9,1.9
2016-04-24 15:00:00,0.4,19.7,36.7,66.9,65.6,10.5,1.7
2016-04-24 16:00:00,0.2,29.5,57.2,102.4,55.5,8.4,2.1
2016-04-24 17:00:00,0.3,22.6,56.0,90.6,45.4,9.1,2.3
2016-04-24 18:00:00,0.3,42.0,66.3,130.6,34.5,14.0,2.5
2016-04-24 19:00:00,0.1,17.2,53.7,80.1,37.0,7.7,2.9
2016-04-24 20:00:00,0.2,20.9,59.3,91.3,29.2,10.3,2.7
2016-04-24 21:00:00,0.2,33.1,63.3,114.0,26.7,11.6,3.1
2016-04-24 22:00:00,0.4,73.8,86.1,199.2,13.1,20.6,4.1
2016-04-24 23:00:00,0.3,68.9,84.4,190.0,11.5,23.1,5.4
2016-04-25 00:00:00,0.3,39.6,66.2,126.9,17.5,18.4,4.9
2016-04-25 01:00:00,0.3,38.0,64.3,122.7,17.4,18.8,4.9
2016-04-25 02:00:00,0.2,50.4,67.9,145.1,15.5,20.7,5.0
2016-04-25 03:00:00,0.2,57.0,66.1,153.6,15.4,19.2,5.1
2016-04-25 04:00:00,0.3,115.8,80.0,257.6,12.7,22.0,6.2
2016-04-25 05:00:00,0.8,270.0,144.1,558.2,10.5,29.9,8.9
2016-04-25 06:00:00,1.2,425.8,176.2,829.1,8.9,32.7,13.6
2016-04-25 07:00:00,1.0,432.2,151.1,813.9,9.1,36.9,15.8
2016-04-25 08:00:00,0.7,300.6,138.0,599.0,9.9,29.1,15.4
2016-04-25 09:00:00,0.5,122.1,92.4,279.7,18.4,20.5,12.4
2016-04-25 10:00:00,0.3,108.1,102.2,268.1,21.9,15.2,9.9
2016-04-25 11:00:00,0.5,70.2,59.9,167.5,32.7,13.2,7.7
2016-04-25 12:00:00,0.3,100.1,80.5,234.0,25.2,14.4,6.7
2016-04-25 13:00:00,0.4,74.6,67.2,181.6,30.5,12.4,6.3
2016-04-25 14:00:00,0.2,53.9,69.5,152.2,36.2,14.9,5.2
2016-04-25 15:00:00,0.3,89.2,86.0,222.8,29.1,11.5,5.3
2016-04-25 16:00:00,0.5,70.5,95.3,203.4,28.2,9.9,5.4
2016-04-25 17:00:00,0.4,22.7,51.1,85.9,44.6,11.9,3.2
2016-04-25 18:00:00,0.4,14.4,39.4,61.5,55.8,13.7,1.8
2016-04-25 19:00:00,0.4,14.5,41.3,63.5,55.5,9.3,1.6
2016-04-25 20:00:00,0.3,28.4,53.9,97.4,44.2,10.7,2.1
2016-04-25 21:00:00,0.4,45.1,73.5,142.6,26.1,15.4,3.3
2016-04-25 22:00:00,0.5,59.2,78.5,169.4,20.7,20.3,4.1
2016-04-25 23:00:00,0.3,59.6,79.4,170.7,18.5,21.4,4.9
2016-04-26 00:00:00,0.4,46.3,69.0,140.1,24.4,17.0,5.2
2016-04-26 01:00:00,0.3,23.4,50.9,86.7,34.7,14.6,4.8
2016-04-26 02:00:00,0.3,13.4,40.7,61.2,43.7,11.8,4.0
2016-04-26 03:00:00,0.3,9.2,37.3,51.4,45.3,10.4,3.3
2016-04-26 04:00:00,0.4,56.5,72.9,159.5,27.1,15.7,3.9
2016-04-26 05:00:00,0.6,93.3,92.3,235.4,19.5,15.2,5.5
2016-04-26 06:00:00,0.5,53.8,69.7,152.2,32.8,11.2,5.1
2016-04-26 07:00:00,0.1,43.6,62.6,129.4,43.8,7.4,4.3
2016-04-26 08:00:00,0.2,43.0,50.8,116.7,48.4,11.0,3.7
2016-04-26 09:00:00,0.3,49.2,48.7,124.2,51.6,10.1,3.0
2016-04-26 10:00:00,0.3,27.7,31.8,74.4,59.1,13.7,2.6
2016-04-26 11:00:00,0.3,35.3,44.5,98.6,56.0,9.9,2.5
2016-04-26 12:00:00,0.3,40.1,61.5,122.9,51.9,11.3,2.9
2016-04-26 13:00:00,0.4,55.0,55.5,139.8,53.4,10.2,3.2
2016-04-26 14:00:00,0.3,40.2,59.8,121.4,56.8,12.9,2.8
2016-04-26 15:00:00,0.3,36.2,59.0,114.4,54.9,10.7,2.8
2016-04-26 16:00:00,0.5,60.0,71.4,163.3,57.7,16.3,2.5
2016-04-26 17:00:00,0.4,50.4,70.0,147.2,54.0,4.0,3.2
2016-04-26 18:00:00,0.3,22.8,42.3,77.2,54.1,9.2,2.2
2016-04-26 19:00:00,0.3,21.5,49.4,82.3,45.0,8.6,2.2
2016-04-26 20:00:00,0.3,24.2,64.9,102.1,39.2,9.8,2.4
2016-04-26 21:00:00,0.3,21.3,57.8,90.4,39.7,8.6,2.5
2016-04-26 22:00:00,0.4,21.2,53.6,86.1,34.6,11.4,2.8
2016-04-26 23:00:00,0.3,10.0,40.3,55.6,42.6,8.6,2.3
2016-04-27 00:00:00,0.4,5.0,32.0,39.7,48.2,8.9,2.0
2016-04-27 01:00:00,0.3,4.7,32.8,40.0,44.2,10.4,1.9
2016-04-27 02:00:00,0.4,10.2,39.2,54.8,37.5,13.1,2.1
2016-04-27 03:00:00,0.3,23.4,47.1,83.0,30.7,13.6,2.5
2016-04-27 04:00:00,0.4,55.4,64.6,149.6,21.1,15.3,3.4
2016-04-27 05:00:00,0.5,72.5,76.6,187.7,17.7,18.0,4.6
2016-04-27 06:00:00,0.5,63.1,78.4,175.2,23.2,18.8,4.7
2016-04-27 07:00:00,0.3,65.2,67.5,167.5,27.7,20.6,4.9
2016-04-27 08:00:00,0.3,64.0,73.6,171.8,33.7,22.2,4.5
2016-04-27 09:00:00,0.4,61.1,59.8,153.5,42.6,19.0,4.4
2016-04-27 10:00:00,0.4,59.1,84.7,175.3,45.4,23.7,2.5
2016-04-27 11:00:00,0.4,67.9,58.9,163.1,46.6,,3.3
2016-04-27 12:00:00,0.4,47.4,63.1,135.7,50.8,,1.4
2016-04-27 13:00:00,0.3,79.2,69.2,190.6,54.2,,2.5
2016-04-27 14:00:00,0.4,82.2,77.4,203.5,53.3,,3.6
2016-04-27 15:00:00,0.6,212.6,157.4,483.4,34.2,9.8,6.9
2016-04-27 16:00:00,0.5,76.4,97.3,214.5,42.9,11.9,6.3
2016-04-27 17:00:00,0.2,37.0,68.0,124.8,39.8,11.2,4.9
2016-04-27 18:00:00,0.3,26.6,52.3,93.1,44.1,10.0,3.9
2016-04-27 19:00:00,0.4,78.6,90.7,211.2,31.0,11.8,3.6
2016-04-27 20:00:00,0.5,109.6,103.7,271.8,18.2,21.2,5.5
2016-04-27 21:00:00,0.6,183.4,138.3,419.4,8.5,25.2,6.9
2016-04-27 22:00:00,0.6,164.6,125.8,378.2,10.2,19.0,8.5
2016-04-27 23:00:00,0.3,24.3,57.1,94.3,25.8,8.8,6.5
2016-04-28 00:00:00,0.3,13.7,43.9,65.0,40.8,12.3,4.8
2016-04-28 01:00:00,0.3,13.1,44.3,64.5,24.3,15.0,3.9
2016-04-28 02:00:00,0.3,36.2,56.4,111.8,19.3,17.9,3.9
2016-04-28 03:00:00,0.4,68.3,72.1,176.8,11.1,22.5,4.8
2016-04-28 04:00:00,0.5,141.8,94.5,311.9,7.6,30.6,6.3
2016-04-28 05:00:00,0.8,220.7,116.9,455.3,7.1,32.6,9.4
2016-04-28 06:00:00,0.8,358.0,113.4,662.3,7.6,32.8,12.7
2016-04-28 07:00:00,0.5,186.4,100.9,386.7,10.6,28.9,12.5
2016-04-28 08:00:00,0.7,232.8,126.9,483.9,12.8,30.9,12.8
2016-04-28 09:00:00,0.6,277.4,108.3,533.6,14.5,26.8,13.2
2016-04-28 10:00:00,0.6,277.3,148.7,574.0,14.9,28.9,13.2
2016-04-28 11:00:00,0.7,273.3,121.0,540.1,15.1,23.2,13.7
2016-04-28 12:00:00,0.7,313.5,180.5,661.3,12.9,27.6,14.6
2016-04-28 13:00:00,0.8,299.6,140.7,600.1,13.9,31.1,13.8
2016-04-28 14:00:00,0.8,340.5,150.8,672.9,13.6,34.2,14.6
2016-04-28 15:00:00,0.7,348.7,183.4,718.1,13.2,32.7,14.3
2016-04-28 16:00:00,0.8,287.8,150.7,591.9,16.2,33.1,13.8
2016-04-28 17:00:00,0.9,237.0,143.5,506.9,18.0,35.5,12.7
2016-04-28 18:00:00,0.6,175.5,144.2,413.3,20.5,29.7,10.8
2016-04-28 19:00:00,0.5,147.0,113.8,339.2,23.6,35.5,9.4
2016-04-28 20:00:00,0.5,177.0,112.3,383.7,17.5,22.4,9.2
2016-04-28 21:00:00,0.6,208.5,138.6,458.3,15.0,26.0,9.6
2016-04-28 22:00:00,0.5,144.6,115.9,337.5,18.6,16.3,8.9
2016-04-28 23:00:00,0.5,131.5,97.6,299.3,19.2,15.1,8.7
2016-04-29 00:00:00,0.4,56.0,71.6,157.5,32.1,13.3,7.1
2016-04-29 01:00:00,0.3,56.9,74.3,161.6,27.6,12.0,6.2
2016-04-29 02:00:00,0.4,48.9,66.3,141.2,28.8,7.1,5.7
2016-04-29 03:00:00,0.3,50.2,64.1,141.0,26.7,19.0,5.5
2016-04-29 04:00:00,0.4,101.0,92.3,247.1,19.1,24.0,6.1
2016-04-29 05:00:00,0.7,238.6,133.4,499.3,10.4,26.7,8.7
2016-04-29 06:00:00,0.9,352.9,168.4,709.5,9.3,44.6,12.3
2016-04-29 07:00:00,0.8,363.3,155.7,712.8,9.3,31.3,14.2
2016-04-29 08:00:00,0.9,370.3,169.7,737.5,10.3,36.0,15.5
2016-04-29 09:00:00,0.7,277.7,119.9,545.8,12.8,32.9,15.0
2016-04-29 10:00:00,0.5,266.1,155.2,563.2,14.4,31.0,13.5
2016-04-29 11:00:00,0.5,283.7,151.6,586.7,15.1,40.0,13.3
2016-04-29 12:00:00,0.7,258.8,149.7,546.4,15.1,42.3,12.4
2016-04-29 13:00:00,0.8,263.3,125.8,529.5,14.2,35.4,12.4
2016-04-29 14:00:00,0.6,163.9,98.7,350.0,32.6,38.0,11.4
2016-04-29 15:00:00,0.6,87.4,81.9,215.9,32.0,12.2,7.5
2016-04-29 16:00:00,0.8,158.4,102.9,345.7,23.5,19.3,7.4
2016-04-29 17:00:00,0.9,147.2,128.0,353.7,20.1,19.5,8.7
2016-04-29 18:00:00,0.8,181.8,110.2,388.9,14.1,24.8,9.6
2016-04-29 19:00:00,0.5,83.9,99.6,228.3,16.5,12.1,8.5
2016-04-29 20:00:00,0.3,30.1,68.5,114.6,30.5,10.2,5.9
2016-04-29 21:00:00,0.5,28.6,73.9,117.8,24.1,9.8,5.4
2016-04-29 22:00:00,0.5,26.0,76.9,116.8,21.1,7.7,4.8
2016-04-29 23:00:00,0.5,29.0,68.6,113.0,22.2,12.2,4.3
2016-04-30 00:00:00,0.6,21.9,59.0,92.6,27.3,8.7,4.0
2016-04-30 01:00:00,0.5,34.5,63.8,116.6,20.8,10.6,4.3
2016-04-30 02:00:00,0.5,54.8,79.3,163.4,15.8,13.1,4.6
2016-04-30 03:00:00,0.4,26.4,67.1,107.7,17.4,9.4,4.1
2016-04-30 04:00:00,0.5,41.6,68.5,132.3,14.5,10.0,4.1
2016-04-30 05:00:00,0.4,39.4,69.2,129.5,17.2,11.7,4.3
2016-04-30 06:00:00,0.5,35.8,56.9,111.9,24.9,12.0,3.9
2016-04-30 07:00:00,0.4,40.1,56.4,117.8,31.7,12.8,4.0
2016-04-30 08:00:00,0.4,31.7,44.9,93.6,43.2,12.9,3.2
2016-04-30 09:00:00,0.5,34.4,47.8,100.6,45.4,13.3,3.2
2016-04-30 10:00:00,0.6,24.2,48.3,85.4,54.6,8.3,2.9
2016-04-30 11:00:00,0.5,40.5,56.9,119.0,51.6,7.7,2.9
2016-04-30 12:00:00,0.5,34.4,48.0,100.9,53.4,10.2,2.2
2016-04-30 13:00:00,0.5,75.1,71.3,186.4,41.6,11.9,2.8
2016-04-30 14:00:00,0.4,60.2,70.4,162.7,45.7,13.6,4.0
2016-04-30 15:00:00,0.3,16.1,31.6,56.3,70.8,8.0,2.5
2016-04-30 16:00:00,0.4,12.8,32.9,52.5,72.1,9.8,1.9
2016-04-30 17:00:00,0.3,13.7,38.2,59.1,68.2,8.6,1.7
2016-04-30 18:00:00,0.2,14.4,50.2,72.3,53.6,9.7,1.7
2016-04-30 19:00:00,0.3,25.6,56.7,95.9,39.6,9.5,2.2
2016-04-30 20:00:00,0.4,27.7,67.1,109.6,25.4,9.1,2.8
2016-04-30 21:00:00,0.4,33.2,67.2,118.1,21.2,12.0,3.5
2016-04-30 22:00:00,0.4,49.3,85.1,160.7,14.7,14.7,4.2
2016-04-30 23:00:00,0.5,54.2,85.7,168.8,12.6,17.8,4.4
2016-05-01 00:00:00,0.7,61.7,88.8,183.3,11.7,16.9,4.9
2016-05-01 01:00:00,0.8,125.1,96.3,288.0,6.3,23.7,6.4
2016-05-01 02:00:00,0.7,115.1,90.0,266.4,6.3,20.4,6.9
2016-05-01 03:00:00,0.9,134.6,105.8,312.2,6.6,26.7,7.8
2016-05-01 04:00:00,0.8,104.0,88.3,247.7,7.8,21.0,7.3
2016-05-01 05:00:00,0.9,128.2,88.6,285.1,8.8,22.6,7.2
2016-05-01 06:00:00,0.7,99.6,89.3,242.1,13.3,17.1,7.2
2016-05-01 07:00:00,0.9,118.1,85.7,266.7,17.2,21.8,7.0
2016-05-01 08:00:00,0.7,92.8,77.5,219.8,25.8,18.9,7.1
2016-05-01 09:00:00,0.8,117.6,105.8,286.1,22.4,26.8,6.8
2016-05-01 10:00:00,0.8,129.1,116.7,314.6,22.8,26.0,7.2
2016-05-01 11:00:00,0.8,129.7,94.1,293.0,26.1,23.0,7.5
2016-05-01 12:00:00,0.9,126.2,109.6,303.1,27.5,20.5,7.6
2016-05-01 13:00:00,0.9,130.5,110.5,310.6,28.8,20.7,7.8
2016-05-01 14:00:00,1.0,145.4,124.9,348.0,30.6,19.5,8.1
2016-05-01 15:00:00,0.9,128.7,127.6,324.9,30.6,21.3,8.2
2016-05-01 16:00:00,1.1,150.1,128.1,358.2,25.0,22.1,8.0
2016-05-01 17:00:00,0.9,137.5,117.6,328.4,25.7,26.1,7.6
2016-05-01 18:00:00,0.7,110.7,109.8,279.6,25.8,24.2,7.0
2016-05-01 19:00:00,0.7,87.4,102.7,236.7,27.4,23.0,6.3
2016-05-01 20:00:00,0.7,73.5,85.3,198.0,31.4,20.7,5.5
2016-05-01 21:00:00,0.8,74.5,87.2,201.5,28.9,15.4,5.3
2016-05-01 22:00:00,0.7,59.1,73.0,163.5,33.1,26.1,5.0
2016-05-01 23:00:00,0.6,55.5,59.6,144.8,32.6,21.3,4.7
2016-05-02 00:00:00,0.6,44.0,58.7,126.2,37.2,20.2,4.1
2016-05-02 01:00:00,0.3,23.9,43.4,80.0,41.5,20.1,4.1
2016-05-02 02:00:00,0.4,29.4,53.0,98.2,38.7,16.5,3.9
2016-05-02 03:00:00,0.4,26.1,40.5,80.5,40.4,14.8,3.8
2016-05-02 04:00:00,0.4,45.4,47.4,117.1,30.0,15.2,4.1
2016-05-02 05:00:00,0.4,87.2,70.9,204.6,18.1,17.7,5.1
2016-05-02 06:00:00,0.6,71.0,65.4,174.1,19.2,14.2,5.9
2016-05-02 07:00:00,0.7,87.2,68.6,202.3,17.3,19.7,6.4
2016-05-02 08:00:00,0.6,89.0,69.7,206.1,17.1,17.1,6.8
2016-05-02 09:00:00,0.6,109.8,72.0,240.4,18.7,18.4,7.1
2016-05-02 10:00:00,0.6,101.1,70.9,226.0,22.4,20.8,7.0
2016-05-02 11:00:00,0.7,101.6,76.5,232.2,24.4,23.9,6.9
2016-05-02 12:00:00,0.6,110.7,99.9,269.6,23.8,25.8,7.2
2016-05-02 13:00:00,,88.0,82.4,217.4,27.9,23.4,6.6
2016-05-02 14:00:00,,101.3,87.5,242.9,26.3,30.1,6.8
2016-05-02 15:00:00,,109.7,83.7,251.9,22.2,31.1,7.0
2016-05-02 16:00:00,,116.1,86.4,264.5,23.0,29.2,7.2
2016-05-02 17:00:00,,113.4,98.1,272.1,18.9,19.0,7.4
2016-05-02 18:00:00,,124.7,114.3,305.6,16.0,33.3,8.0
2016-05-02 19:00:00,,109.6,104.5,272.6,12.8,33.7,8.6
2016-05-02 20:00:00,,63.9,86.9,184.9,17.9,27.9,8.2
2016-05-02 21:00:00,,54.2,75.8,158.9,20.5,24.5,7.6
2016-05-02 22:00:00,,30.7,60.2,107.3,22.9,19.8,6.4
2016-05-02 23:00:00,,34.7,60.7,113.8,20.3,18.7,6.0
2016-05-03 00:00:00,,43.6,57.7,124.6,20.8,18.3,6.1
2016-05-03 01:00:00,,42.9,61.0,126.9,16.4,16.3,5.5
2016-05-03 02:00:00,,32.2,56.9,106.3,18.2,14.2,5.3
2016-05-03 03:00:00,,47.3,64.5,137.1,12.4,16.1,5.3
2016-05-03 04:00:00,,111.1,80.3,250.6,9.2,21.2,6.4
2016-05-03 05:00:00,,292.1,146.1,593.9,7.7,29.2,9.8
2016-05-03 06:00:00,,219.8,125.5,462.5,10.5,24.9,11.9
2016-05-03 07:00:00,,98.2,93.5,244.0,21.2,18.8,9.5
2016-05-03 08:00:00,,95.2,82.7,228.6,23.6,17.0,8.2
2016-05-03 09:00:00,,138.0,81.1,292.7,25.9,21.6,7.8
2016-05-03 10:00:00,,102.3,74.6,231.5,29.3,24.2,7.7
2016-05-03 11:00:00,,244.8,127.3,502.6,18.7,35.0,9.2
2016-05-03 12:00:00,,157.9,83.0,325.1,27.6,25.4,9.4
2016-05-03 13:00:00,,156.3,105.3,345.0,31.6,32.9,8.4
2016-05-03 14:00:00,,95.6,114.8,261.4,38.0,16.6,7.1
2016-05-03 15:00:00,,107.4,140.2,304.8,36.6,20.0,7.3
2016-05-03 16:00:00,,61.8,83.2,177.9,36.1,17.9,5.7
2016-05-03 17:00:00,,44.4,75.1,143.2,35.5,19.3,5.2
2016-05-03 18:00:00,,80.1,89.6,212.3,28.8,23.7,5.3
2016-05-03 19:00:00,,78.0,94.5,214.1,20.2,23.2,5.9
2016-05-03 20:00:00,,139.6,132.4,346.4,10.0,32.7,7.2
2016-05-03 21:00:00,,160.6,129.4,375.6,7.9,36.3,8.4
2016-05-03 22:00:00,,115.1,120.3,296.8,8.2,29.7,8.4
2016-05-03 23:00:00,,124.5,115.7,306.7,7.7,33.3,8.4
2016-05-04 00:00:00,,99.4,109.6,262.1,7.9,31.5,7.9
2016-05-04 01:00:00,,68.2,90.4,195.0,9.2,31.2,7.0
2016-05-04 02:00:00,,51.1,81.9,160.3,11.3,27.3,6.2
2016-05-04 03:00:00,,88.6,95.5,231.3,10.1,22.5,6.2
2016-05-04 04:00:00,,131.2,101.2,302.4,9.4,26.6,6.8
2016-05-04 05:00:00,,286.1,131.5,570.2,8.2,34.5,9.7
2016-05-04 06:00:00,,391.9,186.2,787.1,8.4,36.0,13.2
2016-05-04 07:00:00,,487.2,200.7,947.7,8.1,38.6,17.2
2016-05-04 08:00:00,,361.7,156.3,710.9,9.9,34.2,17.8
2016-05-04 09:00:00,,260.1,155.3,554.1,14.6,43.6,16.0
2016-05-04 10:00:00,,198.9,136.7,441.7,16.4,36.7,13.5
2016-05-04 11:00:00,,235.2,156.9,517.5,16.9,33.5,13.2
2016-05-04 12:00:00,,,,,,37.8,12.5
2016-05-04 13:00:00,,,,,16.2,33.4,
2016-05-04 14:00:00,0.8,281.6,180.1,611.9,16.2,32.0,11.0
2016-05-04 15:00:00,0.9,293.7,180.3,630.7,16.9,40.1,11.6
2016-05-04 16:00:00,1.0,229.3,161.0,512.7,24.3,32.5,11.3
2016-05-04 17:00:00,1.2,165.9,139.8,394.3,22.4,35.0,10.8
2016-05-04 18:00:00,1.2,193.3,161.2,457.6,17.6,35.2,10.2
2016-05-04 19:00:00,0.7,169.1,143.6,402.9,15.2,35.8,10.1
2016-05-04 20:00:00,0.8,140.6,133.5,349.2,16.5,29.5,10.8
2016-05-04 21:00:00,0.7,91.1,104.9,244.6,22.1,25.4,9.6
2016-05-04 22:00:00,0.7,65.6,98.4,198.9,25.4,23.1,8.0
2016-05-04 23:00:00,0.5,55.7,89.8,175.2,29.7,18.5,6.8
2016-05-05 00:00:00,0.5,63.0,102.3,198.9,19.2,27.0,6.7
2016-05-05 01:00:00,0.5,55.4,95.3,180.2,19.2,24.0,5.7
2016-05-05 02:00:00,0.5,37.7,89.4,147.2,15.4,26.0,5.6
2016-05-05 03:00:00,0.7,28.5,87.8,131.5,7.7,24.4,5.1
2016-05-05 04:00:00,0.6,49.9,84.0,160.5,7.3,28.2,4.9
2016-05-05 05:00:00,0.7,165.0,107.2,360.2,7.5,38.4,6.7
2016-05-05 06:00:00,0.8,240.4,147.5,516.0,10.7,40.8,10.2
2016-05-05 07:00:00,0.9,322.4,178.3,672.6,10.0,40.7,11.9
2016-05-05 08:00:00,0.9,323.5,170.1,666.1,11.9,41.7,13.8
2016-05-05 09:00:00,0.8,248.1,179.6,560.1,14.6,39.9,13.4
2016-05-05 10:00:00,0.6,174.0,140.3,407.2,22.0,35.5,12.6
2016-05-05 11:00:00,0.7,136.0,138.2,346.8,37.1,34.4,10.8
2016-05-05 12:00:00,0.8,159.0,157.8,401.6,38.5,29.5,9.6
2016-05-05 13:00:00,0.8,149.1,188.4,417.1,41.6,30.9,8.9
2016-05-05 14:00:00,0.7,171.0,167.6,429.8,39.4,37.0,8.5
2016-05-05 15:00:00,0.9,150.1,183.4,413.5,36.4,32.8,8.2
2016-05-05 16:00:00,1.1,184.2,154.3,436.7,34.6,38.7,8.7
2016-05-05 17:00:00,1.1,187.0,157.8,444.6,22.8,43.3,8.9
2016-05-05 18:00:00,0.9,134.5,160.8,367.0,22.4,43.1,8.9
2016-05-05 19:00:00,0.9,136.7,143.2,352.8,19.0,43.5,9.2
2016-05-05 20:00:00,0.8,119.8,134.0,317.7,20.9,39.1,8.5
2016-05-05 21:00:00,0.9,106.4,150.3,313.5,20.3,38.4,8.3
2016-05-05 22:00:00,0.7,102.4,134.0,291.0,17.6,39.4,8.1
2016-05-05 23:00:00,0.7,52.8,104.1,185.1,27.1,34.2,7.3
2016-05-06 00:00:00,0.3,9.9,72.3,87.4,41.9,26.3,5.2
2016-05-06 01:00:00,0.3,4.1,41.6,47.9,56.5,28.1,3.2
2016-05-06 02:00:00,0.4,3.1,52.7,57.5,42.6,25.7,2.6
2016-05-06 03:00:00,0.3,6.1,57.8,67.1,31.7,29.2,2.9
2016-05-06 04:00:00,0.4,13.7,63.1,84.2,23.3,25.9,2.5
2016-05-06 05:00:00,0.5,37.8,73.8,131.8,16.0,28.9,3.4
2016-05-06 06:00:00,0.6,73.7,83.0,196.1,12.9,36.7,4.3
2016-05-06 07:00:00,0.6,121.2,96.1,281.9,12.0,40.7,6.0
2016-05-06 08:00:00,0.7,181.5,114.4,392.6,11.3,44.9,7.0
2016-05-06 09:00:00,0.7,179.9,128.6,404.6,14.8,46.2,9.5
2016-05-06 10:00:00,0.7,161.7,145.9,393.8,21.8,41.4,9.7
2016-05-06 11:00:00,0.7,156.4,140.0,379.8,30.7,37.4,9.7
2016-05-06 12:00:00,0.8,161.6,152.6,400.4,28.3,31.9,9.3
2016-05-06 13:00:00,0.9,157.2,145.6,386.7,33.0,34.6,9.4
2016-05-06 14:00:00,0.9,127.0,143.9,338.7,40.3,32.6,9.1
2016-05-06 15:00:00,1.0,171.3,147.9,410.6,40.1,33.3,9.1
2016-05-06 16:00:00,1.1,192.8,210.0,505.5,30.4,37.2,9.7
2016-05-06 17:00:00,1.2,145.7,168.8,392.3,27.2,41.2,9.9
