MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2018-04-05 00:00:00,0.0,8.7,8.7,3.7,
2018-04-05 01:00:00,1.3,6.0,8.0,3.6,
2018-04-05 02:00:00,0.0,3.3,3.3,5.3,
2018-04-05 03:00:00,0.0,3.3,3.3,4.0,
2018-04-05 04:00:00,2.6,9.2,13.3,2.3,
2018-04-05 05:00:00,2.9,14.0,18.5,4.4,
2018-04-05 06:00:00,1.0,15.4,16.9,5.5,
2018-04-05 07:00:00,2.6,12.9,16.9,7.2,
2018-04-05 08:00:00,4.9,14.7,22.2,4.7,
2018-04-05 09:00:00,2.9,11.9,16.4,2.9,
2018-04-05 10:00:00,2.3,9.8,13.3,8.4,
2018-04-05 11:00:00,3.6,10.9,16.4,5.9,
2018-04-05 12:00:00,4.9,15.7,23.2,7.0,
2018-04-05 13:00:00,15.1,32.6,55.7,7.2,
2018-04-05 14:00:00,29.5,57.2,102.4,19.7,
2018-04-05 15:00:00,24.6,54.3,91.9,15.3,
2018-04-05 16:00:00,36.0,66.6,121.8,20.4,
2018-04-05 17:00:00,18.0,52.3,79.9,16.1,
2018-04-05 18:00:00,39.0,74.6,134.4,23.6,
2018-04-05 19:00:00,37.7,77.2,134.9,21.2,
2018-04-05 20:00:00,25.9,61.2,100.9,14.4,
2018-04-05 21:00:00,10.2,40.7,56.3,11.3,
2018-04-05 22:00:00,8.8,35.9,49.5,9.6,
2018-04-05 23:00:00,5.6,38.9,47.4,14.5,
2018-04-06 00:00:00,1.3,27.8,29.8,12.5,
2018-04-06 01:00:00,3.5,30.0,35.4,15.4,
2018-04-06 02:00:00,4.9,24.7,32.2,12.5,
2018-04-06 03:00:00,4.9,24.7,32.2,12.8,
2018-04-06 04:00:00,11.8,34.6,52.7,15.7,
2018-04-06 05:00:00,21.3,48.3,81.0,20.0,
2018-04-06 06:00:00,28.5,50.9,94.6,28.9,
2018-04-06 07:00:00,27.2,49.2,90.9,21.4,
2018-04-06 08:00:00,21.3,43.6,76.3,19.6,
2018-04-06 09:00:00,20.0,40.4,71.0,20.1,
2018-04-06 10:00:00,18.4,35.6,63.7,15.4,
2018-04-06 11:00:00,16.1,33.8,58.5,18.2,
2018-04-06 12:00:00,13.4,32.1,52.7,22.6,
2018-04-06 13:00:00,16.4,31.8,56.9,22.0,
2018-04-06 14:00:00,15.4,36.9,60.6,19.6,
2018-04-06 15:00:00,19.0,45.1,74.2,19.3,
2018-04-06 16:00:00,21.0,49.9,82.1,23.6,
2018-04-06 17:00:00,21.3,57.3,90.0,22.8,
2018-04-06 18:00:00,31.1,84.2,131.9,28.2,
2018-04-06 19:00:00,35.4,91.3,145.6,33.8,
2018-04-06 20:00:00,34.7,89.2,142.4,34.7,
2018-04-06 21:00:00,58.4,102.8,192.3,35.3,
2018-04-06 22:00:00,41.3,95.4,158.7,32.0,
2018-04-06 23:00:00,34.8,88.1,141.4,30.3,
2018-04-07 00:00:00,16.6,74.4,99.8,29.2,
2018-04-07 01:00:00,8.7,63.3,76.7,26.8,
2018-04-07 02:00:00,15.7,64.3,88.5,26.2,
2018-04-07 03:00:00,13.1,57.9,78.0,21.2,
2018-04-07 04:00:00,11.5,51.4,69.0,24.5,
2018-04-07 05:00:00,17.4,53.4,80.1,33.3,
2018-04-07 06:00:00,21.3,56.3,89.0,39.9,
2018-04-07 07:00:00,25.6,57.1,96.3,30.2,
2018-04-07 08:00:00,42.6,67.7,133.1,28.6,
2018-04-07 09:00:00,55.8,70.6,156.1,30.9,
2018-04-07 10:00:00,28.9,52.6,96.9,30.9,
2018-04-07 11:00:00,27.6,47.3,89.5,26.4,
2018-04-07 12:00:00,28.9,49.5,93.7,28.3,
2018-04-07 13:00:00,26.6,43.5,84.3,23.2,
2018-04-07 14:00:00,31.5,56.5,104.8,28.1,
2018-04-07 15:00:00,28.9,52.1,96.4,26.5,
2018-04-07 16:00:00,31.8,69.6,118.4,28.8,
2018-04-07 17:00:00,44.6,86.8,155.2,38.0,
2018-04-07 18:00:00,31.5,70.1,118.4,39.9,
2018-04-07 19:00:00,31.5,60.7,109.0,39.9,
2018-04-07 20:00:00,47.6,71.2,144.2,39.7,
2018-04-07 21:00:00,16.4,59.7,84.9,38.1,
2018-04-07 22:00:00,24.6,62.9,100.6,29.4,
2018-04-07 23:00:00,21.0,65.8,98.0,27.0,
2018-04-08 00:00:00,18.8,62.7,91.5,25.5,
2018-04-08 01:00:00,14.0,56.8,78.3,26.5,
2018-04-08 02:00:00,9.2,48.8,62.9,28.8,
2018-04-08 03:00:00,7.5,37.1,48.7,25.1,
2018-04-08 04:00:00,12.1,40.0,58.6,22.2,
2018-04-08 05:00:00,15.1,43.9,67.1,20.8,
2018-04-08 06:00:00,16.7,39.8,65.5,23.1,
2018-04-08 07:00:00,24.0,51.3,88.1,25.7,
2018-04-08 08:00:00,42.4,62.0,126.9,24.3,
2018-04-08 09:00:00,31.2,68.1,115.9,19.6,
2018-04-08 10:00:00,33.2,64.5,115.4,18.6,
2018-04-08 11:00:00,2.3,32.6,36.1,12.4,
2018-04-08 12:00:00,0.3,24.0,24.5,11.5,
2018-04-08 13:00:00,3.3,27.9,33.0,12.5,
2018-04-08 14:00:00,9.2,38.8,52.9,11.5,
2018-04-08 15:00:00,13.8,43.3,64.5,15.2,
2018-04-08 16:00:00,20.7,43.8,75.5,19.0,
2018-04-08 17:00:00,25.6,40.9,80.2,22.5,
2018-04-08 18:00:00,17.4,38.3,65.0,23.9,
2018-04-08 19:00:00,11.2,34.8,51.9,19.7,
2018-04-08 20:00:00,15.8,33.5,57.7,22.2,
2018-04-08 21:00:00,15.1,29.8,52.9,21.2,
2018-04-08 22:00:00,13.8,24.4,45.6,18.7,
2018-04-08 23:00:00,2.6,15.3,19.3,16.5,
2018-04-09 00:00:00,0.9,10.4,11.8,17.8,
2018-04-09 01:00:00,0.9,10.4,11.8,16.8,
2018-04-09 02:00:00,0.3,8.3,8.8,28.7,
2018-04-09 03:00:00,0.3,9.9,10.4,53.4,
2018-04-09 04:00:00,3.9,15.4,21.4,42.4,
2018-04-09 05:00:00,9.5,24.2,38.8,33.9,
2018-04-09 06:00:00,25.6,45.7,85.0,30.8,
2018-04-09 07:00:00,13.5,38.6,59.3,24.2,
2018-04-09 08:00:00,16.1,38.3,63.0,19.3,
2018-04-09 09:00:00,18.1,44.2,71.9,17.3,
2018-04-09 10:00:00,22.3,49.2,83.5,19.0,
2018-04-09 11:00:00,16.1,38.3,63.0,25.8,
2018-04-09 12:00:00,15.8,37.2,61.4,30.3,
2018-04-09 13:00:00,13.5,35.5,56.2,22.4,
2018-04-09 14:00:00,14.1,37.1,58.8,20.9,
2018-04-09 15:00:00,19.7,47.0,77.2,30.1,
2018-04-09 16:00:00,13.5,43.9,64.6,31.8,
2018-04-09 17:00:00,12.2,44.9,63.5,29.9,
2018-04-09 18:00:00,11.8,42.2,60.4,26.2,
2018-04-09 19:00:00,10.2,39.0,54.6,16.9,
2018-04-09 20:00:00,9.2,41.0,55.1,15.4,
2018-04-09 21:00:00,7.6,34.1,45.7,14.7,
2018-04-09 22:00:00,4.3,23.9,30.4,11.8,
2018-04-09 23:00:00,2.6,22.2,26.2,11.7,
2018-04-10 00:00:00,1.8,19.0,21.7,12.6,
2018-04-10 01:00:00,2.6,22.6,26.6,14.7,
2018-04-10 02:00:00,3.9,21.8,27.8,12.8,
2018-04-10 03:00:00,2.0,20.1,23.1,12.5,
2018-04-10 04:00:00,8.2,33.1,45.7,8.1,
2018-04-10 05:00:00,15.5,44.6,68.3,13.3,
2018-04-10 06:00:00,25.3,56.8,95.7,19.6,
2018-04-10 07:00:00,23.7,55.7,92.0,22.2,
2018-04-10 08:00:00,22.4,52.5,86.8,20.6,
2018-04-10 09:00:00,23.0,50.4,85.7,24.3,
2018-04-10 10:00:00,21.7,48.2,81.5,31.7,
2018-04-10 11:00:00,20.1,44.4,75.2,34.7,
2018-04-10 12:00:00,18.4,45.4,73.6,26.7,
2018-04-10 13:00:00,16.5,46.8,72.1,26.7,
2018-04-10 14:00:00,10.2,29.0,44.7,28.9,
2018-04-10 15:00:00,10.9,37.0,53.6,29.7,
2018-04-10 16:00:00,11.8,47.1,65.2,42.5,
2018-04-10 17:00:00,16.5,58.4,83.7,51.7,
2018-04-10 18:00:00,39.8,81.0,142.1,45.9,
2018-04-10 19:00:00,24.0,65.2,102.1,44.6,
2018-04-10 20:00:00,22.1,67.8,101.6,45.0,
2018-04-10 21:00:00,18.1,60.1,87.9,43.0,
2018-04-10 22:00:00,22.7,56.2,91.0,48.4,
2018-04-10 23:00:00,5.9,37.8,46.8,50.6,
2018-04-11 00:00:00,2.2,23.3,26.7,57.1,
2018-04-11 01:00:00,0.0,20.4,20.4,62.9,
2018-04-11 02:00:00,4.0,20.3,26.3,62.5,
2018-04-11 03:00:00,4.0,23.9,30.0,55.6,
2018-04-11 04:00:00,8.9,31.6,45.3,57.3,
2018-04-11 05:00:00,12.5,35.0,54.2,53.0,
2018-04-11 06:00:00,25.0,36.4,74.7,48.5,
2018-04-11 07:00:00,22.7,35.7,70.5,44.1,
2018-04-11 08:00:00,,,,46.5,
2018-04-11 09:00:00,23.3,34.5,70.2,42.6,
2018-04-11 10:00:00,18.4,34.4,62.7,33.9,
2018-04-11 11:00:00,23.7,32.6,69.0,35.7,
2018-04-11 12:00:00,24.4,35.3,72.7,32.6,
2018-04-11 13:00:00,15.2,33.1,56.4,37.9,
2018-04-11 14:00:00,18.5,37.5,65.8,38.7,
2018-04-11 15:00:00,25.4,43.2,82.1,43.0,
2018-04-11 16:00:00,23.4,41.5,77.4,44.3,
2018-04-11 17:00:00,22.4,42.0,76.4,39.2,
2018-04-11 18:00:00,27.4,41.8,83.7,54.1,
2018-04-11 19:00:00,32.6,43.7,93.7,64.0,
2018-04-11 20:00:00,11.5,38.1,55.9,48.0,
2018-04-11 21:00:00,13.9,36.7,58.0,40.8,
2018-04-11 22:00:00,12.2,36.6,55.3,41.5,
2018-04-11 23:00:00,3.6,26.1,31.6,49.2,
2018-04-12 00:00:00,3.1,15.7,20.4,43.0,
2018-04-12 01:00:00,0.0,14.8,14.8,41.9,
2018-04-12 02:00:00,2.0,13.3,16.4,37.4,
2018-04-12 03:00:00,0.0,13.2,13.2,36.3,
2018-04-12 04:00:00,11.6,24.4,42.2,33.0,
2018-04-12 05:00:00,10.6,27.0,43.2,30.9,
2018-04-12 06:00:00,13.9,37.2,58.5,30.8,
2018-04-12 07:00:00,12.9,37.7,57.5,30.0,
2018-04-12 08:00:00,20.8,37.7,69.6,32.6,
2018-04-12 09:00:00,20.1,34.5,65.3,34.6,
2018-04-12 10:00:00,34.0,33.2,85.3,40.8,
2018-04-12 11:00:00,45.2,37.1,106.4,66.0,
2018-04-12 12:00:00,33.3,37.4,88.5,63.0,
2018-04-12 13:00:00,28.4,37.6,81.1,50.3,
2018-04-12 14:00:00,29.4,35.0,80.1,48.2,
2018-04-12 15:00:00,21.5,35.6,68.5,38.3,
2018-04-12 16:00:00,8.9,33.2,47.0,29.9,
2018-04-12 17:00:00,11.6,36.0,53.8,24.1,
2018-04-12 18:00:00,6.6,32.0,42.2,23.1,
2018-04-12 19:00:00,5.3,32.5,40.6,23.3,
2018-04-12 20:00:00,6.6,28.9,39.1,22.0,
2018-04-12 21:00:00,2.0,23.3,26.4,19.8,
2018-04-12 22:00:00,3.0,18.6,23.3,17.5,
2018-04-12 23:00:00,0.4,12.1,12.7,18.2,
2018-04-13 00:00:00,4.5,15.7,22.6,21.4,
2018-04-13 01:00:00,0.1,8.4,8.5,16.3,
2018-04-13 02:00:00,3.7,10.8,16.4,15.8,
2018-04-13 03:00:00,4.0,15.5,21.7,17.1,
2018-04-13 04:00:00,4.7,19.8,27.0,18.8,
2018-04-13 05:00:00,4.7,29.8,37.0,23.0,
2018-04-13 06:00:00,0.1,26.4,26.5,25.9,
2018-04-13 07:00:00,9.3,36.4,50.7,24.4,
2018-04-13 08:00:00,29.1,52.9,97.5,31.3,
2018-04-13 09:00:00,58.1,65.8,154.9,34.8,
2018-04-13 10:00:00,83.5,78.9,207.0,53.4,
2018-04-13 11:00:00,70.0,69.6,177.0,55.1,
2018-04-13 12:00:00,41.3,52.6,115.9,36.0,
2018-04-13 13:00:00,57.5,72.0,160.2,42.4,
2018-04-13 14:00:00,58.1,77.9,167.0,37.3,
2018-04-13 15:00:00,40.7,50.4,112.8,30.2,
2018-04-13 16:00:00,30.1,55.1,101.2,28.4,
2018-04-13 17:00:00,21.2,56.6,89.1,23.8,
2018-04-13 18:00:00,24.5,67.4,104.9,27.8,
2018-04-13 19:00:00,68.1,90.0,194.4,35.0,
2018-04-13 20:00:00,77.3,91.1,209.6,45.9,
2018-04-13 21:00:00,65.8,78.3,179.1,45.8,
2018-04-13 22:00:00,49.3,69.4,144.9,37.3,
2018-04-13 23:00:00,33.8,64.8,116.5,36.3,
2018-04-14 00:00:00,36.6,65.5,121.6,36.1,
2018-04-14 01:00:00,36.2,61.2,116.7,35.6,
2018-04-14 02:00:00,33.8,61.1,112.8,37.4,
2018-04-14 03:00:00,46.6,58.2,129.7,37.4,
2018-04-14 04:00:00,57.5,59.3,147.5,41.3,
2018-04-14 05:00:00,102.4,67.9,224.9,43.5,
2018-04-14 06:00:00,77.3,63.7,182.3,43.1,
2018-04-14 07:00:00,97.1,71.2,220.2,47.9,
2018-04-14 08:00:00,56.6,59.8,146.5,50.4,
2018-04-14 09:00:00,26.5,46.4,87.0,37.9,
2018-04-14 10:00:00,17.9,39.5,67.1,30.9,
2018-04-14 11:00:00,14.6,37.8,60.2,29.5,
2018-04-14 12:00:00,12.0,33.4,51.8,27.7,
2018-04-14 13:00:00,9.0,31.1,45.0,31.7,
2018-04-14 14:00:00,10.0,31.7,47.1,31.7,
2018-04-14 15:00:00,8.0,33.7,46.0,31.0,
2018-04-14 16:00:00,7.7,37.3,49.2,29.4,
2018-04-14 17:00:00,6.4,37.3,47.1,39.7,
2018-04-14 18:00:00,6.7,35.7,46.0,52.1,
2018-04-14 19:00:00,6.1,44.6,53.9,50.0,
2018-04-14 20:00:00,8.1,50.5,62.9,56.6,
2018-04-14 21:00:00,8.7,54.8,68.2,56.8,
2018-04-14 22:00:00,7.7,53.2,65.0,49.6,
2018-04-14 23:00:00,4.4,39.8,46.6,43.1,
2018-04-15 00:00:00,3.2,36.0,41.0,46.8,
2018-04-15 01:00:00,5.4,40.4,48.7,45.6,
2018-04-15 02:00:00,4.1,36.1,42.4,45.0,
2018-04-15 03:00:00,4.8,37.7,45.0,44.5,
2018-04-15 04:00:00,3.8,29.2,35.0,50.6,
2018-04-15 05:00:00,6.8,32.0,42.4,55.8,
2018-04-15 06:00:00,10.1,29.6,45.0,49.2,
2018-04-15 07:00:00,14.0,35.6,57.1,43.7,
2018-04-15 08:00:00,16.7,37.3,62.9,37.5,
2018-04-15 09:00:00,16.3,32.1,57.1,32.9,
2018-04-15 10:00:00,23.9,42.0,78.7,32.4,
2018-04-15 11:00:00,21.3,47.6,80.3,22.2,
2018-04-15 12:00:00,23.6,49.3,85.5,20.9,
2018-04-15 13:00:00,18.7,43.8,72.4,18.7,
2018-04-15 14:00:00,19.7,44.4,74.5,17.3,
2018-04-15 15:00:00,20.6,48.1,79.8,15.3,
2018-04-15 16:00:00,21.3,46.0,78.7,12.9,
2018-04-15 17:00:00,27.3,53.2,95.0,15.2,
2018-04-15 18:00:00,34.2,65.2,117.7,30.3,
2018-04-15 19:00:00,35.9,70.6,125.6,27.9,
2018-04-15 20:00:00,31.9,64.0,112.9,24.0,
2018-04-15 21:00:00,17.4,44.7,71.4,19.6,
2018-04-15 22:00:00,17.4,37.4,64.0,18.7,
2018-04-15 23:00:00,7.8,28.9,40.8,17.0,
2018-04-16 00:00:00,4.6,19.9,27.0,16.6,
2018-04-16 01:00:00,6.3,21.4,31.2,18.6,
2018-04-16 02:00:00,4.1,21.8,28.2,18.6,
2018-04-16 03:00:00,8.8,25.8,39.3,18.7,
2018-04-16 04:00:00,14.4,38.8,60.8,19.6,
2018-04-16 05:00:00,50.1,70.9,147.7,27.9,
2018-04-16 06:00:00,71.6,83.7,193.5,39.7,
2018-04-16 07:00:00,40.5,62.9,125.1,42.0,
2018-04-16 08:00:00,23.7,43.5,79.8,23.5,
2018-04-16 09:00:00,19.7,41.7,71.9,29.3,
2018-04-16 10:00:00,15.4,38.3,61.9,25.0,
2018-04-16 11:00:00,19.4,40.6,70.3,22.9,
2018-04-16 12:00:00,25.7,50.5,89.8,24.9,
2018-04-16 13:00:00,22.7,50.8,85.6,26.6,
2018-04-16 14:00:00,22.0,56.1,89.8,22.4,
2018-04-16 15:00:00,20.7,44.9,76.7,25.2,
2018-04-16 16:00:00,25.0,54.1,92.5,23.8,
2018-04-16 17:00:00,18.4,45.3,73.5,24.4,
2018-04-16 18:00:00,25.7,62.6,101.9,21.7,
2018-04-16 19:00:00,45.5,94.8,164.6,25.3,
2018-04-16 20:00:00,34.6,81.0,134.1,22.8,
2018-04-16 21:00:00,21.0,65.5,97.7,20.8,
2018-04-16 22:00:00,13.1,55.0,75.1,16.9,
2018-04-16 23:00:00,3.8,36.6,42.5,18.6,
2018-04-17 00:00:00,0.7,23.2,24.2,15.6,
2018-04-17 01:00:00,4.2,21.3,27.7,12.3,
2018-04-17 02:00:00,7.8,33.6,45.6,14.7,
2018-04-17 03:00:00,6.8,29.4,39.8,16.7,
2018-04-17 04:00:00,31.3,54.5,102.5,15.9,
2018-04-17 05:00:00,62.1,86.8,182.0,19.8,
2018-04-17 06:00:00,57.8,83.9,172.5,22.8,
2018-04-17 07:00:00,48.2,78.6,152.5,31.9,
2018-04-17 08:00:00,43.9,69.9,137.2,29.5,
2018-04-17 09:00:00,33.3,60.9,112.0,27.5,
2018-04-17 10:00:00,31.0,58.7,106.2,23.8,
2018-04-17 11:00:00,23.7,44.0,80.4,21.1,
2018-04-17 12:00:00,19.1,37.4,66.7,22.9,
2018-04-17 13:00:00,18.4,37.9,66.2,23.2,
2018-04-17 14:00:00,16.1,37.3,62.0,21.0,
2018-04-17 15:00:00,20.1,44.9,75.7,23.3,
2018-04-17 16:00:00,19.4,44.3,74.1,23.0,
2018-04-17 17:00:00,23.1,56.1,91.5,22.9,
2018-04-17 18:00:00,25.1,62.0,100.4,22.7,
2018-04-17 19:00:00,22.1,62.9,96.7,22.3,
2018-04-17 20:00:00,24.1,60.4,97.3,20.1,
2018-04-17 21:00:00,31.0,70.2,117.8,18.7,
2018-04-17 22:00:00,20.1,57.0,87.8,16.8,
2018-04-17 23:00:00,10.2,47.5,63.1,14.8,
2018-04-18 00:00:00,11.7,50.5,68.5,14.7,
2018-04-18 01:00:00,22.3,49.7,83.9,18.8,
2018-04-18 02:00:00,14.8,46.1,68.9,22.4,
2018-04-18 03:00:00,16.5,47.3,72.5,18.3,
2018-04-18 04:00:00,91.0,87.3,226.7,22.4,
2018-04-18 05:00:00,165.5,106.7,360.4,37.6,
2018-04-18 06:00:00,141.6,106.4,323.6,58.5,
2018-04-18 07:00:00,68.1,73.9,178.3,35.0,
2018-04-18 08:00:00,40.0,57.5,118.9,22.4,
2018-04-18 09:00:00,35.7,53.6,108.3,16.9,
2018-04-18 10:00:00,28.1,40.5,83.6,15.3,
2018-04-18 11:00:00,22.5,37.6,72.0,18.3,
2018-04-18 12:00:00,14.2,29.8,51.5,18.9,
2018-04-18 13:00:00,13.5,32.4,53.1,19.7,
2018-04-18 14:00:00,12.9,38.1,57.8,19.7,
2018-04-18 15:00:00,10.5,38.5,54.7,20.1,
2018-04-18 16:00:00,8.9,40.5,54.2,24.4,
2018-04-18 17:00:00,8.6,43.1,56.3,29.1,
2018-04-18 18:00:00,7.6,49.4,61.0,33.5,
2018-04-18 19:00:00,7.6,63.1,74.7,39.7,
2018-04-18 20:00:00,8.2,70.0,82.6,42.4,
2018-04-18 21:00:00,4.6,57.1,64.2,46.0,
2018-04-18 22:00:00,8.9,61.1,74.7,49.6,
2018-04-18 23:00:00,4.3,57.1,63.7,47.5,
2018-04-19 00:00:00,3.4,54.3,59.5,46.5,
2018-04-19 01:00:00,5.6,48.8,57.3,42.7,
2018-04-19 02:00:00,7.6,46.8,58.4,42.2,
2018-04-19 03:00:00,14.5,56.6,78.9,52.7,
2018-04-19 04:00:00,117.2,85.4,265.2,62.4,
2018-04-19 05:00:00,136.1,97.0,305.7,77.7,
2018-04-19 06:00:00,87.8,89.1,223.6,74.5,
2018-04-19 07:00:00,68.2,83.3,187.9,64.6,
2018-04-19 08:00:00,54.0,81.4,164.2,56.5,
2018-04-19 09:00:00,47.4,81.6,154.2,52.3,
2018-04-19 10:00:00,22.8,66.0,101.1,35.0,
2018-04-19 11:00:00,19.9,61.1,91.6,31.0,
2018-04-19 12:00:00,12.6,50.7,70.0,29.8,
2018-04-19 13:00:00,9.3,45.8,60.0,25.5,
2018-04-19 14:00:00,9.9,55.3,70.5,25.9,
2018-04-19 15:00:00,11.9,63.9,82.1,30.3,
2018-04-19 16:00:00,10.9,68.5,85.3,33.9,
2018-04-19 17:00:00,8.9,62.6,76.3,35.8,
2018-04-19 18:00:00,26.2,101.5,141.6,35.1,
2018-04-19 19:00:00,63.3,137.2,234.3,44.5,
2018-04-19 20:00:00,75.9,144.2,260.6,43.2,
2018-04-19 21:00:00,60.7,124.9,217.9,41.9,
2018-04-19 22:00:00,50.4,111.7,189.0,37.6,
2018-04-19 23:00:00,38.8,99.5,159.0,38.2,
2018-04-20 00:00:00,22.0,88.3,122.0,36.5,
2018-04-20 01:00:00,26.8,80.1,121.3,37.1,
2018-04-20 02:00:00,54.0,81.9,164.8,39.3,
2018-04-20 03:00:00,57.7,74.2,162.7,35.9,
2018-04-20 04:00:00,196.6,87.4,388.9,45.4,
2018-04-20 05:00:00,150.9,89.2,320.5,59.5,
2018-04-20 06:00:00,64.3,74.5,173.2,42.0,
2018-04-20 07:00:00,18.9,48.4,77.4,35.6,
2018-04-20 08:00:00,12.6,38.6,57.9,37.6,
2018-04-20 09:00:00,8.0,32.6,44.8,36.9,
2018-04-20 10:00:00,5.6,29.8,38.5,35.7,
2018-04-20 11:00:00,5.0,30.8,38.5,33.6,
2018-04-20 12:00:00,6.0,34.6,43.7,37.2,
2018-04-20 13:00:00,3.0,24.9,29.5,36.3,
2018-04-20 14:00:00,7.6,42.5,54.3,34.4,
2018-04-20 15:00:00,5.7,35.1,43.7,34.7,
2018-04-20 16:00:00,5.0,31.3,39.0,34.7,
2018-04-20 17:00:00,4.7,28.2,35.3,37.2,
2018-04-20 18:00:00,6.3,40.9,50.6,42.8,
2018-04-20 19:00:00,8.0,51.5,63.8,64.4,
2018-04-20 20:00:00,3.3,24.4,29.5,45.3,
2018-04-20 21:00:00,4.7,22.4,29.5,25.4,
2018-04-20 22:00:00,5.7,28.7,37.4,25.0,
2018-04-20 23:00:00,3.7,26.5,32.2,29.9,
2018-04-21 00:00:00,1.7,21.9,24.5,31.2,
2018-04-21 01:00:00,3.9,26.9,32.9,31.1,
2018-04-21 02:00:00,2.0,21.7,24.8,30.2,
2018-04-21 03:00:00,5.3,31.4,39.6,26.6,
2018-04-21 04:00:00,10.0,34.8,50.1,25.9,
2018-04-21 05:00:00,8.3,32.0,44.8,28.3,
2018-04-21 06:00:00,16.0,43.0,67.5,32.8,
2018-04-21 07:00:00,16.0,39.8,64.3,34.5,
2018-04-21 08:00:00,18.6,40.5,69.0,28.6,
2018-04-21 09:00:00,14.3,35.0,56.9,30.2,
2018-04-21 10:00:00,15.0,36.6,59.6,32.6,
2018-04-21 11:00:00,12.3,31.7,50.6,32.2,
2018-04-21 12:00:00,13.0,37.5,57.5,35.5,
2018-04-21 13:00:00,10.7,38.0,54.3,38.2,
2018-04-21 14:00:00,10.0,40.0,55.4,37.4,
2018-04-21 15:00:00,9.4,47.4,61.7,42.2,
2018-04-21 16:00:00,10.0,52.7,68.0,48.7,
2018-04-21 17:00:00,10.3,50.6,66.4,48.2,
2018-04-21 18:00:00,10.0,58.5,73.8,53.1,
2018-04-21 19:00:00,10.7,60.1,76.5,63.9,
2018-04-21 20:00:00,6.4,47.7,57.5,61.2,
2018-04-21 21:00:00,11.7,67.0,84.9,65.5,
2018-04-21 22:00:00,9.0,60.0,73.8,74.0,
2018-04-21 23:00:00,8.0,58.9,71.2,63.9,
2018-04-22 00:00:00,1.3,61.2,63.1,65.7,
2018-04-22 01:00:00,3.1,43.0,47.7,38.9,
2018-04-22 02:00:00,2.4,35.4,39.1,55.9,
2018-04-22 03:00:00,4.1,31.8,38.0,69.3,
2018-04-22 04:00:00,5.4,33.5,41.7,69.5,
2018-04-22 05:00:00,16.4,45.6,70.7,72.3,
2018-04-22 06:00:00,19.7,51.0,81.2,69.4,
2018-04-22 07:00:00,19.7,50.0,80.2,54.7,
2018-04-22 08:00:00,21.7,50.6,83.8,38.9,
2018-04-22 09:00:00,12.0,33.3,51.7,32.2,
2018-04-22 10:00:00,14.0,36.0,57.5,31.1,
2018-04-22 11:00:00,13.0,34.4,54.4,33.7,
2018-04-22 12:00:00,10.7,29.5,45.9,38.9,
2018-04-22 13:00:00,9.1,31.5,45.4,39.5,
2018-04-22 14:00:00,8.1,27.3,39.6,35.6,
2018-04-22 15:00:00,7.7,29.4,41.2,34.0,
2018-04-22 16:00:00,10.4,35.3,51.2,31.1,
2018-04-22 17:00:00,9.7,32.1,47.0,32.6,
2018-04-22 18:00:00,0.4,16.9,17.5,22.6,
2018-04-22 19:00:00,0.4,15.8,16.5,11.9,
2018-04-22 20:00:00,0.8,15.3,16.5,8.7,
2018-04-22 21:00:00,0.4,13.2,13.9,7.5,
2018-04-22 22:00:00,0.4,12.1,12.8,9.3,
2018-04-22 23:00:00,0.4,9.0,9.6,4.8,
2018-04-23 00:00:00,0.9,10.6,11.9,0.7,
2018-04-23 01:00:00,0.4,9.9,10.5,6.8,
2018-04-23 02:00:00,2.1,11.2,14.4,7.7,
2018-04-23 03:00:00,2.8,15.9,20.2,9.2,
2018-04-23 04:00:00,6.4,23.5,33.4,6.2,
2018-04-23 05:00:00,19.1,47.3,76.5,12.3,
2018-04-23 06:00:00,5.4,25.0,33.4,10.3,
2018-04-23 07:00:00,6.8,25.6,36.0,14.2,
2018-04-23 08:00:00,8.8,28.4,41.8,9.9,
2018-04-23 09:00:00,3.1,17.5,22.3,9.9,
2018-04-23 10:00:00,10.1,28.9,44.4,12.3,
2018-04-23 11:00:00,5.8,21.9,30.7,10.9,
2018-04-23 12:00:00,7.8,20.9,32.8,16.3,
2018-04-23 13:00:00,9.1,26.3,40.2,15.9,
2018-04-23 14:00:00,8.1,26.2,38.6,20.7,
2018-04-23 15:00:00,9.4,26.8,41.3,19.7,
2018-04-23 16:00:00,5.8,26.1,35.0,15.2,
2018-04-23 17:00:00,6.5,28.2,38.1,13.0,
2018-04-23 18:00:00,6.5,25.1,35.0,14.5,
2018-04-23 19:00:00,8.5,25.7,38.7,12.2,
2018-04-23 20:00:00,13.8,41.2,62.3,14.5,
2018-04-23 21:00:00,10.1,30.5,46.0,9.8,
2018-04-23 22:00:00,8.8,31.0,44.5,8.5,
2018-04-23 23:00:00,3.5,21.8,27.1,12.6,
2018-04-24 00:00:00,3.6,14.9,20.4,10.5,
2018-04-24 01:00:00,0.5,12.7,13.4,9.8,
2018-04-24 02:00:00,3.5,13.3,18.7,9.0,
2018-04-24 03:00:00,3.1,12.3,17.1,7.3,
2018-04-24 04:00:00,5.5,18.7,27.1,10.3,
2018-04-24 05:00:00,13.1,35.4,55.5,10.1,
2018-04-24 06:00:00,8.1,30.9,43.4,8.6,
