MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3)
2021-01-07 19:00:00,37.7,53.1,110.8,1.4,25.8
2021-01-07 20:00:00,32.7,52.7,102.8,1.4,28.0
2021-01-07 21:00:00,12.2,50.4,69.1,1.9,23.0
2021-01-07 22:00:00,6.2,45.6,55.1,3.0,20.7
2021-01-07 23:00:00,4.1,41.3,47.6,4.1,19.6
2021-01-08 00:00:00,5.1,40.5,48.3,2.7,19.9
2021-01-08 01:00:00,3.7,38.9,44.7,2.8,19.9
2021-01-08 02:00:00,2.3,33.8,37.3,4.8,20.4
2021-01-08 03:00:00,1.8,29.4,32.2,4.9,19.4
2021-01-08 04:00:00,2.7,29.6,33.7,3.4,20.1
2021-01-08 05:00:00,5.1,32.0,39.8,1.5,19.6
2021-01-08 06:00:00,17.8,33.1,60.4,1.1,18.9
2021-01-08 07:00:00,38.3,35.0,93.7,1.3,21.6
2021-01-08 08:00:00,55.1,38.7,123.1,1.3,21.8
2021-01-08 09:00:00,45.6,37.7,107.7,2.2,23.7
2021-01-08 10:00:00,40.3,42.4,104.2,4.2,23.5
2021-01-08 11:00:00,18.5,38.4,66.7,10.3,22.9
2021-01-08 12:00:00,6.7,34.9,45.2,19.3,17.3
2021-01-08 13:00:00,5.6,32.0,40.6,21.8,16.6
2021-01-08 14:00:00,5.6,32.8,41.5,20.6,16.0
2021-01-08 15:00:00,4.8,34.9,42.3,16.5,17.4
2021-01-08 16:00:00,1.7,26.2,28.9,23.4,13.6
2021-01-08 17:00:00,1.4,23.4,25.6,25.6,16.0
2021-01-08 18:00:00,1.5,25.0,27.2,24.3,15.1
2021-01-08 19:00:00,3.0,24.6,29.2,22.5,15.7
2021-01-08 20:00:00,1.4,20.4,22.5,22.6,17.6
2021-01-08 21:00:00,1.0,26.3,27.8,14.4,20.0
2021-01-08 22:00:00,1.2,22.3,24.2,16.2,18.1
2021-01-08 23:00:00,1.6,19.3,21.8,20.6,17.1
2021-01-09 00:00:00,1.7,17.0,19.7,24.1,15.7
2021-01-09 01:00:00,0.9,11.1,12.5,31.9,12.1
2021-01-09 02:00:00,0.7,7.9,8.9,37.6,10.2
2021-01-09 03:00:00,0.7,7.2,8.3,38.1,10.6
2021-01-09 04:00:00,0.5,5.7,6.4,38.7,10.1
2021-01-09 05:00:00,0.5,6.1,6.8,37.8,8.6
2021-01-09 06:00:00,0.6,9.0,9.9,36.7,8.6
2021-01-09 07:00:00,1.0,13.3,14.8,30.1,9.9
2021-01-09 08:00:00,3.5,22.0,27.4,20.7,8.0
2021-01-09 09:00:00,5.8,27.4,36.4,17.7,11.9
2021-01-09 10:00:00,7.6,30.5,42.2,19.9,11.5
2021-01-09 11:00:00,13.0,36.6,56.5,17.3,16.0
2021-01-09 12:00:00,18.2,39.2,67.1,17.8,17.8
2021-01-09 13:00:00,24.4,44.1,81.5,15.5,21.8
2021-01-09 14:00:00,18.8,45.8,74.6,14.1,24.2
2021-01-09 15:00:00,19.6,53.0,83.1,6.8,25.7
2021-01-09 16:00:00,64.3,60.8,159.3,1.5,31.6
2021-01-09 17:00:00,67.0,61.0,163.7,1.3,
2021-01-09 18:00:00,97.3,59.8,209.0,1.6,
2021-01-09 19:00:00,87.5,57.6,191.7,1.9,
2021-01-09 20:00:00,113.4,56.7,230.6,1.9,
2021-01-09 21:00:00,123.6,58.9,248.4,2.1,
2021-01-09 22:00:00,65.8,58.6,159.4,2.2,
2021-01-09 23:00:00,37.0,48.7,105.5,1.2,
2021-01-10 00:00:00,21.3,45.4,78.0,1.4,
2021-01-10 01:00:00,11.2,43.8,61.0,1.3,
2021-01-10 02:00:00,5.5,44.4,52.8,2.9,
2021-01-10 03:00:00,1.7,36.4,39.0,10.0,
2021-01-10 04:00:00,0.9,28.4,29.9,15.8,
2021-01-10 05:00:00,1.5,25.5,27.8,19.3,
2021-01-10 06:00:00,1.8,27.4,30.2,17.8,
2021-01-10 07:00:00,1.6,25.3,27.8,18.3,
2021-01-10 08:00:00,2.6,28.1,32.0,15.8,
2021-01-10 09:00:00,4.2,27.7,34.1,17.8,
2021-01-10 10:00:00,4.7,24.0,31.2,21.7,
2021-01-10 11:00:00,5.8,23.9,32.8,22.4,
2021-01-10 12:00:00,8.0,28.7,41.0,18.3,
2021-01-10 13:00:00,8.9,31.8,45.4,16.2,
2021-01-10 14:00:00,9.0,36.6,50.4,12.4,20.8
2021-01-10 15:00:00,10.6,42.2,58.4,8.9,22.3
2021-01-10 16:00:00,7.3,45.7,56.8,5.5,
2021-01-10 17:00:00,10.1,50.3,65.8,2.8,
2021-01-10 18:00:00,10.6,51.8,68.1,2.4,24.1
2021-01-10 19:00:00,6.1,49.3,58.6,10.2,21.3
2021-01-10 20:00:00,3.4,41.3,46.5,16.0,20.9
2021-01-10 21:00:00,2.7,34.1,38.3,22.7,18.8
2021-01-10 22:00:00,1.2,25.5,27.4,34.5,14.6
2021-01-10 23:00:00,1.3,22.2,24.2,36.5,12.5
2021-01-11 00:00:00,1.0,19.5,21.0,37.6,14.5
2021-01-11 01:00:00,0.7,16.1,17.2,34.9,15.3
2021-01-11 02:00:00,0.6,14.4,15.4,33.4,18.7
2021-01-11 03:00:00,0.7,14.2,15.2,31.8,18.1
2021-01-11 04:00:00,0.6,12.9,13.8,38.3,15.0
2021-01-11 05:00:00,0.8,11.1,12.4,44.6,11.9
2021-01-11 06:00:00,1.9,15.5,18.4,44.1,9.0
2021-01-11 07:00:00,1.8,18.1,20.9,43.7,8.9
2021-01-11 08:00:00,2.3,22.9,26.4,43.3,7.3
2021-01-11 09:00:00,2.2,19.0,22.4,48.2,7.3
2021-01-11 10:00:00,2.1,15.3,18.5,56.8,10.0
2021-01-11 11:00:00,2.3,15.0,18.5,58.5,12.6
2021-01-11 12:00:00,2.2,15.2,18.5,61.7,10.4
2021-01-11 13:00:00,2.0,13.3,16.3,61.7,9.4
2021-01-11 14:00:00,1.6,13.8,16.3,62.2,8.4
2021-01-11 15:00:00,1.8,14.3,17.0,62.1,7.5
2021-01-11 16:00:00,1.6,14.7,17.1,61.6,6.1
2021-01-11 17:00:00,1.3,14.5,16.5,62.0,9.5
2021-01-11 18:00:00,1.0,14.4,15.9,60.9,8.4
2021-01-11 19:00:00,1.1,13.6,15.4,62.2,8.2
2021-01-11 20:00:00,0.9,10.4,11.7,62.3,7.9
2021-01-11 21:00:00,1.0,9.4,10.9,61.9,9.8
2021-01-11 22:00:00,0.7,8.1,9.1,62.2,7.2
2021-01-11 23:00:00,0.6,5.5,6.5,64.2,5.0
2021-01-12 00:00:00,0.7,3.7,4.7,65.2,6.3
2021-01-12 01:00:00,0.5,2.7,3.5,67.1,4.6
2021-01-12 02:00:00,0.4,2.2,2.8,68.2,4.0
2021-01-12 03:00:00,0.2,2.2,2.5,69.7,3.6
2021-01-12 04:00:00,0.5,3.1,3.8,68.9,3.4
2021-01-12 05:00:00,0.6,6.4,7.3,65.7,4.1
2021-01-12 06:00:00,1.0,15.4,16.9,56.5,6.3
2021-01-12 07:00:00,0.5,19.8,20.6,52.5,2.7
2021-01-12 08:00:00,0.8,23.9,25.1,48.5,4.6
2021-01-12 09:00:00,2.2,28.3,31.7,43.7,4.3
2021-01-12 10:00:00,3.0,20.2,24.8,51.8,4.4
2021-01-12 11:00:00,3.4,15.6,20.8,56.0,5.2
2021-01-12 12:00:00,3.1,13.1,17.9,57.8,3.6
2021-01-12 13:00:00,3.3,14.8,20.0,54.3,7.6
2021-01-12 14:00:00,1.4,12.7,14.9,57.0,5.3
2021-01-12 15:00:00,1.2,14.1,16.0,54.1,5.4
2021-01-12 16:00:00,0.7,16.8,18.0,51.7,9.9
2021-01-12 17:00:00,1.1,33.0,34.7,29.0,11.2
2021-01-12 18:00:00,18.5,66.5,94.8,3.8,15.4
2021-01-12 19:00:00,25.0,66.5,104.9,2.3,16.3
2021-01-12 20:00:00,32.3,64.6,114.2,1.2,16.0
2021-01-12 21:00:00,23.4,63.1,99.0,1.4,17.0
2021-01-12 22:00:00,21.7,55.5,88.7,1.0,14.8
2021-01-12 23:00:00,14.1,54.6,76.2,1.8,17.3
2021-01-13 00:00:00,18.1,57.7,85.4,1.2,17.1
2021-01-13 01:00:00,19.7,55.5,85.7,1.1,
2021-01-13 02:00:00,22.3,51.5,85.6,1.0,
2021-01-13 03:00:00,7.6,47.6,59.3,4.4,19.6
2021-01-13 04:00:00,1.5,31.5,33.8,16.3,17.0
2021-01-13 05:00:00,1.8,26.5,29.3,20.3,12.2
2021-01-13 06:00:00,3.3,30.2,35.3,21.3,14.1
2021-01-13 07:00:00,1.3,30.6,32.6,15.1,11.9
2021-01-13 08:00:00,12.7,42.6,62.0,3.5,12.6
2021-01-13 09:00:00,26.6,47.2,88.0,4.2,18.3
2021-01-13 10:00:00,29.7,44.7,90.3,3.7,14.4
2021-01-13 11:00:00,37.2,49.0,106.0,3.6,16.5
2021-01-13 12:00:00,49.6,52.0,128.0,3.1,19.8
2021-01-13 13:00:00,60.9,55.8,149.2,2.1,22.2
2021-01-13 14:00:00,52.2,60.6,140.6,2.4,22.8
2021-01-13 15:00:00,32.0,64.4,113.4,2.1,16.4
2021-01-13 16:00:00,9.7,59.5,74.4,9.2,13.3
2021-01-13 17:00:00,4.2,45.4,51.8,18.9,14.1
2021-01-13 18:00:00,3.9,42.8,48.7,18.5,14.5
2021-01-13 19:00:00,57.0,46.0,133.4,0.9,12.4
2021-01-13 20:00:00,38.9,45.1,104.8,0.9,15.2
2021-01-13 21:00:00,25.8,44.2,83.8,3.3,10.9
2021-01-13 22:00:00,8.0,41.6,53.8,7.9,9.2
2021-01-13 23:00:00,14.6,50.5,72.9,1.2,13.4
2021-01-14 00:00:00,2.6,32.4,36.3,22.3,8.4
2021-01-14 01:00:00,0.7,24.5,25.5,45.1,5.2
2021-01-14 02:00:00,0.7,23.6,24.7,42.4,6.7
2021-01-14 03:00:00,0.8,29.6,30.8,32.9,7.5
2021-01-14 04:00:00,1.1,29.7,31.4,29.7,9.4
2021-01-14 05:00:00,1.1,30.2,31.9,27.0,9.2
2021-01-14 06:00:00,2.3,40.6,44.1,23.9,15.0
2021-01-14 07:00:00,1.8,38.8,41.6,31.0,6.5
2021-01-14 08:00:00,2.0,37.0,40.0,38.6,12.5
2021-01-14 09:00:00,2.2,33.9,37.2,41.9,7.6
2021-01-14 10:00:00,2.4,28.4,32.1,43.2,4.8
2021-01-14 11:00:00,2.7,24.2,28.4,43.7,5.1
2021-01-14 12:00:00,3.3,26.2,31.2,37.4,5.8
2021-01-14 13:00:00,2.5,24.6,28.5,38.9,6.4
2021-01-14 14:00:00,2.7,26.2,30.3,31.6,6.8
2021-01-14 15:00:00,4.1,26.4,32.6,29.7,2.5
2021-01-14 16:00:00,3.6,22.9,28.4,39.7,1.2
2021-01-14 17:00:00,2.0,21.1,24.1,42.1,2.2
2021-01-14 18:00:00,0.6,17.4,18.3,44.3,5.6
2021-01-14 19:00:00,1.0,21.8,23.3,38.5,
2021-01-14 20:00:00,3.7,21.8,27.5,39.0,9.0
2021-01-14 21:00:00,0.7,19.2,20.3,38.2,11.5
2021-01-14 22:00:00,0.6,13.3,14.3,41.2,12.2
2021-01-14 23:00:00,0.8,17.7,18.8,33.0,13.5
2021-01-15 00:00:00,0.5,14.6,15.4,33.3,
2021-01-15 01:00:00,0.6,11.0,11.9,35.2,
2021-01-15 02:00:00,0.4,10.8,11.4,33.5,
2021-01-15 03:00:00,0.5,11.7,12.5,33.1,
2021-01-15 04:00:00,0.7,10.9,12.0,31.6,
2021-01-15 05:00:00,0.8,15.0,16.3,27.6,
2021-01-15 06:00:00,3.5,24.6,30.0,18.4,
2021-01-15 07:00:00,4.6,36.7,43.7,9.2,
2021-01-15 08:00:00,6.3,35.1,44.8,8.7,
2021-01-15 09:00:00,8.5,34.7,47.8,10.3,
2021-01-15 10:00:00,11.2,32.6,49.7,12.0,
2021-01-15 11:00:00,16.1,35.7,60.5,10.8,
2021-01-15 12:00:00,19.9,38.6,69.2,9.1,
2021-01-15 13:00:00,17.9,38.8,66.3,9.1,
2021-01-15 14:00:00,20.5,43.1,74.4,6.4,
2021-01-15 15:00:00,20.1,46.7,77.5,4.3,
2021-01-15 16:00:00,32.2,49.2,98.5,1.2,
2021-01-15 17:00:00,66.2,52.3,153.8,1.1,
2021-01-15 18:00:00,88.4,52.3,187.8,1.4,
2021-01-15 19:00:00,97.9,52.7,202.7,1.3,
2021-01-15 20:00:00,63.4,51.5,148.7,1.4,
2021-01-15 21:00:00,27.4,46.3,88.4,1.3,
2021-01-15 22:00:00,8.6,43.0,56.2,4.4,
2021-01-15 23:00:00,4.4,39.9,46.7,5.5,
2021-01-16 00:00:00,2.8,32.7,37.1,9.3,
2021-01-16 01:00:00,0.8,14.8,16.1,31.0,
2021-01-16 02:00:00,0.7,6.3,7.3,40.6,
2021-01-16 03:00:00,0.6,4.1,5.1,43.6,
2021-01-16 04:00:00,0.6,3.8,4.8,43.0,
2021-01-16 05:00:00,0.7,4.1,5.1,42.5,
2021-01-16 06:00:00,1.2,7.3,9.2,36.1,
2021-01-16 07:00:00,1.0,11.4,12.9,29.7,
2021-01-16 08:00:00,1.4,13.0,15.2,29.0,
2021-01-16 09:00:00,1.7,14.4,17.0,30.8,
2021-01-16 10:00:00,1.7,11.4,13.9,44.6,
2021-01-16 11:00:00,1.8,10.8,13.6,46.6,
2021-01-16 12:00:00,1.9,12.8,15.6,43.0,7.5
2021-01-16 13:00:00,3.0,21.6,26.2,33.4,7.0
2021-01-16 14:00:00,7.7,34.1,46.0,23.2,8.2
2021-01-16 15:00:00,6.3,38.4,48.0,21.6,9.0
2021-01-16 16:00:00,17.4,56.1,82.8,5.9,11.4
2021-01-16 17:00:00,27.1,61.8,103.3,1.4,14.5
2021-01-16 18:00:00,10.0,53.9,69.2,17.1,7.9
2021-01-16 19:00:00,2.1,35.8,39.0,33.4,11.8
2021-01-16 20:00:00,1.7,28.2,30.7,38.8,11.6
2021-01-16 21:00:00,1.3,23.6,25.5,41.8,10.7
2021-01-16 22:00:00,1.0,19.5,21.1,43.7,11.3
2021-01-16 23:00:00,1.1,18.7,20.3,45.0,11.9
2021-01-17 00:00:00,0.7,13.5,14.5,51.5,12.7
2021-01-17 01:00:00,0.5,9.9,10.7,59.8,14.9
2021-01-17 02:00:00,0.6,7.6,8.5,62.2,15.6
2021-01-17 03:00:00,0.5,6.7,7.4,62.7,15.3
2021-01-17 04:00:00,0.5,7.0,7.8,61.8,15.6
2021-01-17 05:00:00,0.4,6.9,7.5,60.5,12.7
2021-01-17 06:00:00,0.6,8.3,9.2,59.2,11.7
2021-01-17 07:00:00,1.0,11.9,13.5,56.0,6.8
2021-01-17 08:00:00,1.0,13.1,14.7,56.7,5.9
2021-01-17 09:00:00,1.9,13.9,16.9,56.0,6.3
2021-01-17 10:00:00,1.8,10.3,13.0,61.3,7.5
2021-01-17 11:00:00,1.6,7.8,10.3,63.8,10.1
2021-01-17 12:00:00,1.6,7.8,10.2,63.9,11.0
2021-01-17 13:00:00,1.5,9.1,11.4,62.2,13.1
2021-01-17 14:00:00,1.5,13.2,15.5,58.5,12.3
2021-01-17 15:00:00,1.5,16.1,18.3,53.7,12.0
2021-01-17 16:00:00,1.6,26.4,28.8,42.4,13.0
2021-01-17 17:00:00,1.4,26.1,28.2,44.4,13.4
2021-01-17 18:00:00,1.7,24.2,26.8,44.1,15.2
2021-01-17 19:00:00,2.4,38.3,42.0,29.3,18.5
2021-01-17 20:00:00,2.5,43.1,47.0,22.4,
2021-01-17 21:00:00,2.0,33.5,36.5,26.0,
2021-01-17 22:00:00,1.6,24.0,26.5,30.3,
2021-01-17 23:00:00,1.7,23.9,26.6,27.0,
2021-01-18 00:00:00,1.5,25.8,28.2,25.6,
2021-01-18 01:00:00,0.7,14.2,15.3,35.9,
2021-01-18 02:00:00,0.7,9.6,10.7,37.2,
2021-01-18 03:00:00,0.7,8.2,9.2,42.2,
2021-01-18 04:00:00,0.7,9.5,10.5,40.9,
2021-01-18 05:00:00,1.0,12.2,13.6,42.8,
2021-01-18 06:00:00,1.8,16.9,19.7,40.8,
2021-01-18 07:00:00,2.4,25.1,28.8,32.2,
2021-01-18 08:00:00,5.9,39.7,48.7,22.9,
2021-01-18 09:00:00,4.6,31.0,38.0,35.7,
2021-01-18 10:00:00,4.7,26.3,33.6,43.2,8.1
2021-01-18 11:00:00,3.9,21.2,27.2,53.5,8.2
2021-01-18 12:00:00,2.6,16.1,20.1,60.5,10.3
2021-01-18 13:00:00,2.8,16.7,21.0,60.3,9.8
2021-01-18 14:00:00,2.3,18.5,22.0,57.6,12.6
2021-01-18 15:00:00,3.1,24.5,29.3,44.4,11.6
2021-01-18 16:00:00,2.5,28.2,32.1,41.4,13.8
2021-01-18 17:00:00,1.9,22.8,25.7,50.4,16.6
2021-01-18 18:00:00,1.4,16.0,18.1,59.7,17.3
2021-01-18 19:00:00,1.4,14.0,16.2,61.5,17.1
2021-01-18 20:00:00,0.8,7.2,8.5,67.8,18.0
2021-01-18 21:00:00,0.8,5.6,6.8,65.1,9.9
2021-01-18 22:00:00,0.6,4.4,5.2,63.1,7.5
2021-01-18 23:00:00,0.6,2.9,3.8,64.2,4.1
2021-01-19 00:00:00,0.5,1.5,2.2,66.1,6.3
2021-01-19 01:00:00,0.4,1.0,1.7,67.7,5.6
2021-01-19 02:00:00,0.3,0.7,1.2,68.1,4.9
2021-01-19 03:00:00,0.3,0.5,0.9,67.5,5.7
2021-01-19 04:00:00,0.2,1.5,1.9,65.4,4.2
2021-01-19 05:00:00,0.6,3.6,4.5,63.2,4.8
2021-01-19 06:00:00,1.0,4.3,5.8,62.9,3.0
2021-01-19 07:00:00,1.1,7.1,8.8,62.0,2.2
2021-01-19 08:00:00,1.4,9.6,11.7,59.6,4.2
2021-01-19 09:00:00,1.6,10.0,12.3,57.2,3.3
2021-01-19 10:00:00,1.3,7.8,9.7,60.0,
2021-01-19 11:00:00,,,,58.7,
2021-01-19 12:00:00,1.4,7.7,9.8,63.2,
2021-01-19 13:00:00,1.5,7.8,10.0,63.0,11.3
2021-01-19 14:00:00,1.4,6.7,8.9,63.2,10.6
2021-01-19 15:00:00,1.0,7.9,9.5,63.0,7.3
2021-01-19 16:00:00,1.1,6.9,8.7,65.9,9.9
2021-01-19 17:00:00,0.9,7.1,8.4,64.6,11.3
2021-01-19 18:00:00,0.9,5.3,6.8,65.2,13.2
2021-01-19 19:00:00,0.6,4.3,5.2,65.9,12.7
2021-01-19 20:00:00,0.7,3.6,4.7,65.3,11.0
2021-01-19 21:00:00,0.6,3.9,4.8,64.1,9.2
2021-01-19 22:00:00,0.7,2.4,3.4,66.6,10.8
2021-01-19 23:00:00,0.4,2.2,2.7,67.4,10.7
2021-01-20 00:00:00,0.4,1.7,2.3,68.1,10.4
2021-01-20 01:00:00,0.4,1.2,1.8,67.0,6.8
2021-01-20 02:00:00,0.2,0.9,1.3,67.8,7.7
2021-01-20 03:00:00,0.2,0.8,1.1,69.3,7.1
2021-01-20 04:00:00,0.4,1.2,1.8,69.1,7.3
2021-01-20 05:00:00,0.4,1.3,1.9,69.5,7.9
2021-01-20 06:00:00,0.4,3.0,3.7,68.7,9.6
2021-01-20 07:00:00,0.7,4.4,5.5,67.0,11.2
2021-01-20 08:00:00,1.3,6.3,8.3,64.0,9.7
2021-01-20 09:00:00,0.9,5.6,7.0,65.2,6.6
2021-01-20 10:00:00,1.0,5.4,6.9,66.6,6.1
2021-01-20 11:00:00,1.0,5.1,6.6,65.4,8.7
2021-01-20 12:00:00,1.3,6.3,8.3,57.3,11.2
2021-01-20 13:00:00,1.2,6.5,8.4,58.7,13.3
2021-01-20 14:00:00,1.3,6.9,8.9,57.2,16.1
2021-01-20 15:00:00,1.4,8.6,10.8,53.8,17.2
2021-01-20 16:00:00,1.2,8.9,10.7,55.0,15.7
2021-01-20 17:00:00,1.2,9.0,10.9,57.1,15.3
2021-01-20 18:00:00,1.0,6.8,8.3,59.9,17.2
2021-01-20 19:00:00,0.7,6.4,7.5,59.7,22.1
2021-01-20 20:00:00,0.5,3.9,4.7,65.0,17.2
2021-01-20 21:00:00,0.4,2.8,3.4,66.3,17.1
2021-01-20 22:00:00,0.5,2.7,3.5,66.9,11.8
2021-01-20 23:00:00,0.3,1.3,1.8,72.3,5.8
2021-01-21 00:00:00,0.4,1.6,2.1,79.9,0.5
2021-01-21 01:00:00,0.5,0.8,1.6,74.3,-2.7
2021-01-21 02:00:00,0.5,1.1,1.9,67.3,-0.9
2021-01-21 03:00:00,0.4,1.0,1.5,64.6,3.7
2021-01-21 04:00:00,0.4,0.8,1.4,65.0,4.8
2021-01-21 05:00:00,0.6,1.6,2.4,63.6,4.5
2021-01-21 06:00:00,0.8,4.4,5.6,60.5,6.5
2021-01-21 07:00:00,1.0,7.3,8.9,59.8,7.1
2021-01-21 08:00:00,1.6,11.1,13.6,60.3,6.8
2021-01-21 09:00:00,1.7,7.9,10.5,65.5,6.3
2021-01-21 10:00:00,1.7,6.3,9.0,69.4,7.6
2021-01-21 11:00:00,1.5,5.6,8.0,70.5,8.7
2021-01-21 12:00:00,1.5,6.2,8.5,70.8,9.9
2021-01-21 13:00:00,1.5,6.8,9.1,69.2,13.2
2021-01-21 14:00:00,1.7,10.6,13.2,64.5,14.0
2021-01-21 15:00:00,2.1,15.8,19.0,59.3,15.8
2021-01-21 16:00:00,1.7,19.7,22.3,53.7,18.3
2021-01-21 17:00:00,2.1,23.3,26.4,46.8,16.2
2021-01-21 18:00:00,2.2,27.6,31.0,39.8,19.1
2021-01-21 19:00:00,3.0,43.3,47.8,22.3,16.8
2021-01-21 20:00:00,2.2,41.2,44.6,28.0,16.1
2021-01-21 21:00:00,1.6,30.5,33.0,38.9,11.2
2021-01-21 22:00:00,1.0,25.2,26.7,43.9,10.5
2021-01-21 23:00:00,1.0,21.6,23.1,43.5,10.5
2021-01-22 00:00:00,0.8,18.1,19.3,43.3,10.1
2021-01-22 01:00:00,0.7,13.2,14.3,46.9,7.8
2021-01-22 02:00:00,0.6,12.3,13.2,45.1,9.4
2021-01-22 03:00:00,0.5,12.0,12.8,43.8,10.1
2021-01-22 04:00:00,0.6,11.0,12.0,42.0,7.1
2021-01-22 05:00:00,1.1,16.2,17.9,37.0,8.6
2021-01-22 06:00:00,2.4,24.7,28.4,29.0,7.5
2021-01-22 07:00:00,4.5,38.0,44.9,16.7,9.3
2021-01-22 08:00:00,10.6,45.5,61.7,10.4,11.4
2021-01-22 09:00:00,14.1,38.3,59.9,17.7,10.9
2021-01-22 10:00:00,9.3,27.3,41.5,31.5,11.4
2021-01-22 11:00:00,7.8,23.6,35.6,39.0,12.7
2021-01-22 12:00:00,6.4,21.5,31.3,44.5,15.6
2021-01-22 13:00:00,4.7,18.3,25.4,50.1,15.0
2021-01-22 14:00:00,4.0,17.8,24.0,52.3,13.5
2021-01-22 15:00:00,2.6,18.9,22.8,50.4,17.0
2021-01-22 16:00:00,4.2,37.9,44.3,29.7,17.7
2021-01-22 17:00:00,8.3,58.3,71.0,13.9,19.5
2021-01-22 18:00:00,2.4,32.8,36.4,39.3,11.7
2021-01-22 19:00:00,2.0,32.1,35.2,35.6,9.7
2021-01-22 20:00:00,1.8,27.9,30.6,38.3,12.4
2021-01-22 21:00:00,1.5,22.4,24.7,44.7,9.8
2021-01-22 22:00:00,1.1,16.8,18.6,50.3,5.9
2021-01-22 23:00:00,1.0,11.7,13.3,53.3,6.3
2021-01-23 00:00:00,0.8,12.8,14.1,49.5,7.7
2021-01-23 01:00:00,0.7,12.5,13.5,50.8,4.9
2021-01-23 02:00:00,0.6,10.2,11.1,54.6,3.1
2021-01-23 03:00:00,0.4,8.1,8.7,57.0,4.9
2021-01-23 04:00:00,0.5,6.0,6.8,58.3,5.8
2021-01-23 05:00:00,0.5,5.8,6.6,57.9,7.4
2021-01-23 06:00:00,2.4,21.7,25.3,34.1,6.0
2021-01-23 07:00:00,5.8,28.2,37.0,19.9,5.6
2021-01-23 08:00:00,18.1,42.4,70.1,4.8,9.7
2021-01-23 09:00:00,27.2,47.5,89.3,4.5,15.1
2021-01-23 10:00:00,10.4,39.1,55.2,21.9,12.4
2021-01-23 11:00:00,20.2,46.1,77.1,15.0,18.1
2021-01-23 12:00:00,32.1,53.4,102.6,13.7,19.4
2021-01-23 13:00:00,7.2,33.4,44.5,32.1,15.1
2021-01-23 14:00:00,5.8,29.7,38.6,37.7,11.9
2021-01-23 15:00:00,2.0,17.2,20.2,53.2,11.1
2021-01-23 16:00:00,1.4,21.9,24.0,47.9,10.5
2021-01-23 17:00:00,1.4,21.9,24.1,47.8,11.2
2021-01-23 18:00:00,1.7,24.0,26.7,45.6,7.9
2021-01-23 19:00:00,1.4,29.4,31.6,42.9,8.4
2021-01-23 20:00:00,2.3,37.8,41.3,35.4,10.8
2021-01-23 21:00:00,1.5,34.8,37.1,38.2,10.7
2021-01-23 22:00:00,2.7,42.9,47.1,28.1,12.5
2021-01-23 23:00:00,3.6,51.0,56.4,15.1,20.1
2021-01-24 00:00:00,3.9,53.9,59.9,9.3,23.6
2021-01-24 01:00:00,2.5,45.0,48.9,14.4,20.3
2021-01-24 02:00:00,1.2,29.3,31.3,24.6,17.5
2021-01-24 03:00:00,0.9,18.0,19.5,33.5,11.9
2021-01-24 04:00:00,0.7,15.4,16.5,37.7,10.1
2021-01-24 05:00:00,1.1,16.0,17.6,26.5,10.9
2021-01-24 06:00:00,3.4,32.4,37.6,15.6,9.7
2021-01-24 07:00:00,5.3,44.2,52.2,6.9,12.2
2021-01-24 08:00:00,4.7,43.1,50.3,14.9,15.7
2021-01-24 09:00:00,4.3,33.4,40.1,29.6,13.3
2021-01-24 10:00:00,7.4,41.0,52.3,23.2,14.6
2021-01-24 11:00:00,3.4,35.1,40.4,26.0,13.1
2021-01-24 12:00:00,2.5,23.5,27.4,46.7,10.4
2021-01-24 13:00:00,2.3,17.4,20.9,52.0,10.2
2021-01-24 14:00:00,2.7,25.5,29.7,44.0,9.0
2021-01-24 15:00:00,3.8,36.1,42.0,32.6,8.8
2021-01-24 16:00:00,2.6,39.0,42.9,35.1,6.7
2021-01-24 17:00:00,1.2,24.2,26.0,46.6,6.1
2021-01-24 18:00:00,1.4,30.4,32.6,38.8,7.9
2021-01-24 19:00:00,1.4,35.2,37.4,32.3,12.5
2021-01-24 20:00:00,0.8,25.0,26.3,37.1,11.5
2021-01-24 21:00:00,3.1,18.4,23.1,43.4,10.0
2021-01-24 22:00:00,2.5,14.3,18.2,54.0,7.2
2021-01-24 23:00:00,2.8,9.7,13.9,48.9,11.6
2021-01-25 00:00:00,1.9,9.1,12.0,47.6,9.4
2021-01-25 01:00:00,0.8,5.2,6.4,51.8,7.8
2021-01-25 02:00:00,0.6,6.2,7.1,51.7,8.8
2021-01-25 03:00:00,0.4,8.6,9.2,48.4,12.6
2021-01-25 04:00:00,0.5,10.6,11.3,49.4,12.0
2021-01-25 05:00:00,1.7,20.9,23.5,40.5,10.0
2021-01-25 06:00:00,3.9,42.7,48.7,23.4,10.1
2021-01-25 07:00:00,10.6,60.2,76.5,9.5,11.6
2021-01-25 08:00:00,21.8,63.7,97.1,9.6,17.1
2021-01-25 09:00:00,36.2,65.4,120.9,11.1,19.4
2021-01-25 10:00:00,25.7,53.6,93.0,18.8,21.0
2021-01-25 11:00:00,14.7,38.8,61.4,36.1,15.4
2021-01-25 12:00:00,9.4,31.4,45.8,42.8,14.4
2021-01-25 13:00:00,7.5,29.3,40.8,46.6,15.1
2021-01-25 14:00:00,4.4,23.1,29.8,52.8,15.3
