MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3)
2016-04-25 09:00:00,150.5,85.1,318.1,11.4,44.0
2016-04-25 10:00:00,115.4,83.3,257.9,15.8,34.8
2016-04-25 11:00:00,98.7,83.0,234.3,15.3,25.2
2016-04-25 12:00:00,130.7,88.7,289.1,17.8,44.6
2016-04-25 13:00:00,135.6,,288.8,14.3,33.4
2016-04-25 14:00:00,61.3,66.1,160.2,26.6,19.1
2016-04-25 15:00:00,54.5,61.1,148.3,26.1,14.3
2016-04-25 16:00:00,29.0,49.4,93.8,34.5,9.1
2016-04-25 17:00:00,19.0,41.8,71.0,40.9,11.4
2016-04-25 18:00:00,14.5,31.2,53.4,57.6,13.3
2016-04-25 19:00:00,16.8,36.8,62.5,49.7,14.8
2016-04-25 20:00:00,38.5,54.5,113.5,35.9,11.7
2016-04-25 21:00:00,63.6,74.2,171.7,23.7,21.0
2016-04-25 22:00:00,67.4,82.8,186.2,16.8,23.3
2016-04-25 23:00:00,53.0,77.0,153.2,18.2,21.4
2016-04-26 00:00:00,29.0,57.5,101.9,23.3,17.1
2016-04-26 01:00:00,31.0,54.3,101.8,24.0,14.6
2016-04-26 02:00:00,54.5,63.5,147.0,15.3,17.9
2016-04-26 03:00:00,44.2,54.0,121.8,22.7,13.0
2016-04-26 04:00:00,48.8,67.0,141.8,16.3,13.9
2016-04-26 05:00:00,89.9,84.3,221.9,12.3,16.8
2016-04-26 06:00:00,76.6,65.3,182.7,23.6,13.1
2016-04-26 07:00:00,65.9,,151.4,33.9,12.9
2016-04-26 08:00:00,95.2,66.7,209.4,33.0,19.0
2016-04-26 09:00:00,71.6,48.6,159.0,40.3,16.8
2016-04-26 10:00:00,37.7,47.7,105.6,44.3,18.3
2016-04-26 11:00:00,63.6,64.3,161.9,43.8,15.9
2016-04-26 12:00:00,106.3,,222.9,37.4,22.6
2016-04-26 13:00:00,119.6,,245.6,39.3,19.4
2016-04-26 14:00:00,74.3,,173.0,41.3,19.2
2016-04-26 15:00:00,38.1,51.4,109.8,41.3,16.1
2016-04-26 16:00:00,32.4,54.9,104.6,48.7,13.0
2016-04-26 17:00:00,24.4,44.9,82.3,49.6,10.2
2016-04-26 18:00:00,22.5,46.1,80.6,48.2,12.7
2016-04-26 19:00:00,43.1,57.7,123.7,35.9,18.8
2016-04-26 20:00:00,50.7,68.3,146.0,29.0,20.8
2016-04-26 21:00:00,62.1,73.5,168.7,20.6,16.8
2016-04-26 22:00:00,77.0,69.2,189.5,17.2,13.6
2016-04-26 23:00:00,53.0,58.5,139.7,25.0,12.1
2016-04-27 00:00:00,48.8,53.1,127.9,24.6,12.4
2016-04-27 01:00:00,54.4,53.3,136.6,20.0,15.4
2016-04-27 02:00:00,70.9,64.5,173.2,14.2,22.1
2016-04-27 03:00:00,58.3,65.4,154.8,13.7,18.9
2016-04-27 04:00:00,71.6,67.6,177.5,10.3,29.2
2016-04-27 05:00:00,122.3,77.0,264.5,6.9,38.2
2016-04-27 06:00:00,80.4,71.2,191.8,17.7,27.9
2016-04-27 07:00:00,81.2,69.7,194.2,23.1,25.6
2016-04-27 08:00:00,76.6,50.5,171.1,32.4,25.3
2016-04-27 09:00:00,54.9,59.8,143.9,37.3,25.5
2016-04-27 10:00:00,52.6,49.7,130.6,41.7,21.4
2016-04-27 11:00:00,40.8,48.4,110.9,49.6,23.7
2016-04-27 12:00:00,40.0,50.8,112.2,47.6,18.7
2016-04-27 13:00:00,49.2,45.5,120.9,57.9,19.9
2016-04-27 14:00:00,92.6,66.5,206.5,37.3,23.3
2016-04-27 15:00:00,67.1,65.1,167.9,40.7,22.5
2016-04-27 16:00:00,32.4,60.4,110.1,48.6,17.9
2016-04-27 17:00:00,43.4,60.2,129.8,42.2,20.4
2016-04-27 18:00:00,24.0,49.1,86.0,42.7,19.6
2016-04-27 19:00:00,38.5,66.7,125.7,31.4,25.7
2016-04-27 20:00:00,36.2,73.4,128.9,27.9,21.3
2016-04-27 21:00:00,38.5,74.1,133.1,20.1,15.5
2016-04-27 22:00:00,69.7,80.5,186.8,12.2,14.5
2016-04-27 23:00:00,40.8,80.9,143.4,13.2,16.6
2016-04-28 00:00:00,59.4,69.8,160.9,15.3,14.8
2016-04-28 01:00:00,70.1,70.9,178.4,10.1,20.9
2016-04-28 02:00:00,60.6,56.5,148.6,13.7,22.3
2016-04-28 03:00:00,56.8,63.1,150.6,15.2,23.5
2016-04-28 04:00:00,76.6,72.1,189.5,7.8,24.0
2016-04-28 05:00:00,162.7,90.5,339.9,5.3,34.0
2016-04-28 06:00:00,170.0,87.6,351.3,7.8,35.8
2016-04-28 07:00:00,158.5,94.0,337.1,10.2,38.7
2016-04-28 08:00:00,120.4,86.8,271.5,13.2,46.1
2016-04-28 09:00:00,111.3,75.3,244.9,18.6,30.0
2016-04-28 10:00:00,121.9,75.8,262.8,22.5,28.3
2016-04-28 11:00:00,109.0,66.2,235.2,23.5,23.3
2016-04-28 12:00:00,62.1,54.9,146.7,33.3,21.5
2016-04-28 13:00:00,63.3,,166.3,36.2,26.6
2016-04-28 14:00:00,49.5,66.3,139.3,37.7,26.8
2016-04-28 15:00:00,51.4,64.0,142.9,31.8,28.3
2016-04-28 16:00:00,36.2,67.3,122.8,35.2,29.6
2016-04-28 17:00:00,31.6,65.3,113.8,37.7,26.5
2016-04-28 18:00:00,31.3,67.7,115.7,37.2,26.7
2016-04-28 19:00:00,35.4,67.2,121.6,33.3,25.2
2016-04-28 20:00:00,22.9,58.9,94.0,34.2,21.9
2016-04-28 21:00:00,32.8,67.8,118.0,27.4,16.2
2016-04-28 22:00:00,45.4,74.9,144.4,21.0,15.8
2016-04-28 23:00:00,49.9,77.5,154.0,22.5,12.9
2016-04-29 00:00:00,35.6,57.6,112.2,33.6,11.1
2016-04-29 01:00:00,44.7,66.1,134.6,25.1,12.6
2016-04-29 02:00:00,33.2,60.4,111.2,26.9,12.6
2016-04-29 03:00:00,29.3,51.1,96.1,32.3,14.0
2016-04-29 04:00:00,40.8,59.4,121.9,25.9,18.8
2016-04-29 05:00:00,57.6,69.1,157.3,19.5,18.9
2016-04-29 06:00:00,75.8,79.5,195.7,16.6,22.2
2016-04-29 07:00:00,70.5,68.5,177.0,19.5,28.0
2016-04-29 08:00:00,80.0,66.7,189.4,22.9,31.7
2016-04-29 09:00:00,70.1,51.0,158.6,30.3,29.5
2016-04-29 10:00:00,77.4,,188.3,26.8,25.5
2016-04-29 11:00:00,46.1,53.4,124.1,33.2,19.9
2016-04-29 12:00:00,92.2,72.2,214.0,24.4,26.1
2016-04-29 13:00:00,80.0,74.7,197.4,20.0,23.6
2016-04-29 14:00:00,48.4,57.8,132.0,34.7,25.4
2016-04-29 15:00:00,73.9,67.1,180.5,29.8,21.0
2016-04-29 16:00:00,53.0,67.1,148.4,29.8,27.5
2016-04-29 17:00:00,70.1,76.8,184.4,21.4,21.5
2016-04-29 18:00:00,80.0,90.0,212.8,16.0,25.3
2016-04-29 19:00:00,99.5,94.9,247.5,15.0,30.1
2016-04-29 20:00:00,63.3,85.2,182.3,17.0,20.9
2016-04-29 21:00:00,93.0,97.8,240.4,8.7,18.0
2016-04-29 22:00:00,90.3,88.5,227.0,11.1,12.9
2016-04-29 23:00:00,90.7,82.4,221.5,10.6,11.8
2016-04-30 00:00:00,118.9,91.2,273.5,6.7,14.1
2016-04-30 01:00:00,121.5,76.5,262.8,8.0,14.1
2016-04-30 02:00:00,79.7,76.5,198.7,11.6,14.7
2016-04-30 03:00:00,76.2,77.6,194.5,10.1,12.9
2016-04-30 04:00:00,90.0,85.4,223.4,8.2,16.0
2016-04-30 05:00:00,93.8,80.0,223.8,10.6,16.4
2016-04-30 06:00:00,38.9,53.2,112.8,29.2,18.7
2016-04-30 07:00:00,24.8,44.1,82.1,41.0,14.9
2016-04-30 08:00:00,39.6,46.4,107.2,40.5,17.2
2016-04-30 09:00:00,37.4,42.8,98.1,51.3,12.1
2016-04-30 10:00:00,41.2,54.5,117.6,43.4,15.3
2016-04-30 11:00:00,34.7,40.3,95.2,51.3,17.1
2016-04-30 12:00:00,30.1,40.6,86.8,51.7,11.5
2016-04-30 13:00:00,29.7,45.5,91.1,53.7,17.7
2016-04-30 14:00:00,44.6,58.9,127.2,42.9,14.1
2016-04-30 15:00:00,25.2,39.9,77.2,59.1,17.4
2016-04-30 16:00:00,23.3,39.8,75.4,60.0,10.7
2016-04-30 17:00:00,26.3,49.1,89.4,53.7,16.9
2016-04-30 18:00:00,41.2,61.8,125.0,38.5,19.6
2016-04-30 19:00:00,20.6,54.4,86.0,40.4,19.0
2016-04-30 20:00:00,34.7,61.0,114.2,29.2,18.1
2016-04-30 21:00:00,23.3,63.1,98.8,26.2,21.3
2016-04-30 22:00:00,54.9,69.6,153.8,21.8,17.0
2016-04-30 23:00:00,54.9,85.3,167.9,11.5,11.1
2016-05-01 00:00:00,97.1,102.1,250.9,6.6,15.8
2016-05-01 01:00:00,15.2,77.4,100.8,13.2,15.3
2016-05-01 02:00:00,54.5,84.4,168.0,3.2,13.7
2016-05-01 03:00:00,91.9,87.4,228.2,3.7,17.2
2016-05-01 04:00:00,92.6,85.4,222.7,4.7,24.2
2016-05-01 05:00:00,50.7,76.9,154.6,9.6,17.9
2016-05-01 06:00:00,67.9,76.2,180.2,12.5,19.5
2016-05-01 07:00:00,58.7,61.3,150.5,22.8,21.1
2016-05-01 08:00:00,35.1,46.7,101.9,34.5,19.9
2016-05-01 09:00:00,25.5,39.2,78.3,45.3,17.8
2016-05-01 10:00:00,24.0,41.0,77.8,49.7,17.3
2016-05-01 11:00:00,26.7,40.4,81.4,49.7,17.7
2016-05-01 12:00:00,26.7,40.4,81.4,51.6,16.6
2016-05-01 13:00:00,24.0,42.8,79.6,61.4,16.9
2016-05-01 14:00:00,18.3,43.9,71.9,62.4,14.8
2016-05-01 15:00:00,19.1,45.7,75.0,61.9,14.1
2016-05-01 16:00:00,18.7,48.8,77.4,57.0,18.0
2016-05-01 17:00:00,17.2,49.4,75.7,55.0,21.2
2016-05-01 18:00:00,32.0,66.4,115.5,43.3,21.4
2016-05-01 19:00:00,24.0,57.6,94.4,43.8,19.6
2016-05-01 20:00:00,17.9,51.8,79.3,41.8,23.6
2016-05-01 21:00:00,16.8,50.0,75.7,39.4,18.2
2016-05-01 22:00:00,19.8,50.7,81.1,37.4,20.9
2016-05-01 23:00:00,28.6,51.6,95.4,35.9,18.2
2016-05-02 00:00:00,9.2,40.3,54.3,42.5,17.3
2016-05-02 01:00:00,7.6,31.2,42.9,49.6,15.5
2016-05-02 02:00:00,16.4,37.0,62.1,41.3,15.1
2016-05-02 03:00:00,7.6,33.7,45.3,41.8,14.9
2016-05-02 04:00:00,8.8,29.4,42.8,36.4,12.4
2016-05-02 05:00:00,15.3,36.4,59.7,29.1,15.9
2016-05-02 06:00:00,17.5,34.6,61.5,28.1,11.4
2016-05-02 07:00:00,15.3,35.7,59.1,27.6,12.5
2016-05-02 08:00:00,13.7,33.8,54.9,29.6,10.8
2016-05-02 09:00:00,13.7,32.0,53.0,33.0,12.5
2016-05-02 10:00:00,15.6,29.6,53.5,35.4,11.7
2016-05-02 11:00:00,13.0,30.1,50.0,39.8,15.2
2016-05-02 12:00:00,13.0,31.3,51.2,47.2,20.3
2016-05-02 13:00:00,10.7,23.9,40.2,51.5,16.1
2016-05-02 14:00:00,12.2,29.5,48.2,48.6,21.6
2016-05-02 15:00:00,11.4,35.0,52.5,43.2,22.4
2016-05-02 16:00:00,24.4,38.5,75.9,38.3,21.8
2016-05-02 17:00:00,26.7,47.2,88.1,31.0,21.0
2016-05-02 18:00:00,36.2,63.5,119.0,31.5,17.9
2016-05-02 19:00:00,40.0,75.8,134.2,20.2,24.7
2016-05-02 20:00:00,39.3,66.0,126.3,18.8,24.8
2016-05-02 21:00:00,37.0,63.5,120.2,19.3,23.0
2016-05-02 22:00:00,48.0,63.2,136.9,16.3,20.8
2016-05-02 23:00:00,37.8,51.8,109.7,19.2,19.0
2016-05-03 00:00:00,29.5,46.6,91.8,20.2,18.3
2016-05-03 01:00:00,37.6,52.6,110.3,15.0,16.3
2016-05-03 02:00:00,35.1,56.7,110.4,14.4,14.4
2016-05-03 03:00:00,42.7,57.6,120.5,13.4,13.1
2016-05-03 04:00:00,51.9,65.4,144.1,9.9,20.1
2016-05-03 05:00:00,112.1,87.5,259.4,7.5,20.0
2016-05-03 06:00:00,109.8,80.7,249.1,10.9,25.3
2016-05-03 07:00:00,91.1,69.1,203.8,22.6,22.3
2016-05-03 08:00:00,78.9,60.6,181.6,27.5,25.0
2016-05-03 09:00:00,96.1,,209.1,26.6,22.6
2016-05-03 10:00:00,89.2,82.3,213.7,28.0,26.0
2016-05-03 11:00:00,78.2,,187.8,29.5,26.0
2016-05-03 12:00:00,72.8,72.6,182.5,32.4,24.9
2016-05-03 13:00:00,69.8,70.1,177.1,35.3,23.8
2016-05-03 14:00:00,72.8,80.7,192.4,38.3,30.9
2016-05-03 15:00:00,49.6,62.7,138.7,43.1,22.5
2016-05-03 16:00:00,67.1,72.3,174.2,36.3,24.5
2016-05-03 17:00:00,60.3,71.3,167.7,34.8,23.8
2016-05-03 18:00:00,81.2,94.5,216.6,19.7,28.2
2016-05-03 19:00:00,95.0,108.5,254.1,12.8,31.4
2016-05-03 20:00:00,96.9,103.7,252.2,9.9,35.7
2016-05-03 21:00:00,82.8,111.2,238.1,7.5,31.0
2016-05-03 22:00:00,104.1,107.6,267.3,8.0,30.0
2016-05-03 23:00:00,81.6,101.3,226.5,6.0,30.8
2016-05-04 00:00:00,81.9,89.4,214.9,7.1,33.0
2016-05-04 01:00:00,47.8,85.0,158.3,7.1,29.8
2016-05-04 02:00:00,43.5,82.2,148.8,6.5,28.0
2016-05-04 03:00:00,86.6,95.9,228.7,3.5,23.3
2016-05-04 04:00:00,122.8,93.5,281.8,2.6,29.2
2016-05-04 05:00:00,97.6,87.7,237.4,4.5,24.8
2016-05-04 06:00:00,110.6,91.2,260.8,6.0,25.7
2016-05-04 07:00:00,123.2,90.4,279.3,11.8,35.5
2016-05-04 08:00:00,64.8,79.2,178.6,30.4,28.6
2016-05-04 09:00:00,47.3,63.2,135.7,44.5,22.9
2016-05-04 10:00:00,43.1,60.6,126.7,49.4,23.9
2016-05-04 11:00:00,27.5,46.5,88.6,59.2,26.3
2016-05-04 12:00:00,37.8,59.2,115.2,52.8,38.2
2016-05-04 13:00:00,38.5,54.1,112.7,54.3,32.2
2016-05-04 14:00:00,34.3,62.7,115.4,59.7,28.9
2016-05-04 15:00:00,18.3,44.3,72.4,71.4,25.2
2016-05-04 16:00:00,22.5,53.7,88.2,66.5,25.4
2016-05-04 17:00:00,26.3,53.8,94.2,63.6,30.7
2016-05-04 18:00:00,14.1,49.7,71.3,67.5,20.8
2016-05-04 19:00:00,10.7,47.7,64.1,67.4,18.1
2016-05-04 20:00:00,17.5,56.6,83.5,50.8,18.7
2016-05-04 21:00:00,23.6,63.0,99.2,39.6,16.6
2016-05-04 22:00:00,29.0,67.5,111.9,32.8,17.3
2016-05-04 23:00:00,43.1,86.5,152.5,23.0,20.3
2016-05-05 00:00:00,34.1,89.4,141.7,18.8,28.8
2016-05-05 01:00:00,12.2,64.8,83.6,25.9,22.9
2016-05-05 02:00:00,39.3,87.6,147.8,8.4,30.0
2016-05-05 03:00:00,47.7,92.8,165.9,4.5,34.3
2016-05-05 04:00:00,27.1,79.7,121.3,4.5,34.5
2016-05-05 05:00:00,62.9,82.8,179.3,6.4,37.6
2016-05-05 06:00:00,84.7,93.5,223.3,9.8,39.4
2016-05-05 07:00:00,83.9,85.2,212.9,20.1,36.0
2016-05-05 08:00:00,37.4,68.4,125.7,48.4,30.2
2016-05-05 09:00:00,17.2,44.9,71.2,71.8,26.4
2016-05-05 10:00:00,22.5,47.5,82.0,69.3,28.5
2016-05-05 11:00:00,16.8,44.8,70.6,78.6,28.6
2016-05-05 12:00:00,20.2,48.0,79.0,82.5,28.3
2016-05-05 13:00:00,23.6,50.2,87.5,83.5,28.4
2016-05-05 14:00:00,29.8,55.8,101.4,77.6,33.8
2016-05-05 15:00:00,32.0,61.3,107.4,75.6,29.1
2016-05-05 16:00:00,40.1,64.8,126.2,63.9,37.7
2016-05-05 17:00:00,34.3,78.7,131.4,56.6,47.0
2016-05-05 18:00:00,33.9,80.6,132.6,51.7,41.7
2016-05-05 19:00:00,14.1,71.2,92.9,61.0,49.4
2016-05-05 20:00:00,13.4,70.0,90.4,60.5,32.9
2016-05-05 21:00:00,12.6,73.0,92.3,49.3,33.0
2016-05-05 22:00:00,29.0,89.9,135.3,33.7,36.7
2016-05-05 23:00:00,29.0,89.7,134.1,29.8,35.0
2016-05-06 00:00:00,31.0,86.0,133.6,27.2,28.1
2016-05-06 01:00:00,29.5,62.1,107.3,35.6,28.3
2016-05-06 02:00:00,27.8,66.2,108.9,28.8,27.9
2016-05-06 03:00:00,24.8,59.3,97.3,25.4,28.2
2016-05-06 04:00:00,53.0,73.9,155.2,13.7,29.4
2016-05-06 05:00:00,66.0,75.6,176.7,10.7,34.1
2016-05-06 06:00:00,87.7,81.9,216.4,9.8,41.5
2016-05-06 07:00:00,144.6,93.2,307.5,10.7,47.6
2016-05-06 08:00:00,127.0,101.2,296.0,13.2,61.3
2016-05-06 09:00:00,92.7,98.2,234.7,21.5,54.9
2016-05-06 10:00:00,42.3,79.0,143.9,37.5,49.9
2016-05-06 11:00:00,30.5,60.7,107.5,58.5,44.2
2016-05-06 12:00:00,37.8,60.3,118.3,57.5,33.6
2016-05-06 13:00:00,32.8,65.1,115.4,60.9,34.8
2016-05-06 14:00:00,29.0,61.9,106.3,72.6,32.9
2016-05-06 15:00:00,28.2,66.8,110.1,73.6,34.7
2016-05-06 16:00:00,24.4,72.8,110.2,76.0,73.7
2016-05-06 17:00:00,16.8,69.4,95.2,73.6,44.8
2016-05-06 18:00:00,42.7,97.5,163.1,48.2,49.4
2016-05-06 19:00:00,35.9,104.7,159.7,43.4,61.2
2016-05-06 20:00:00,32.0,101.5,150.6,37.0,64.2
2016-05-06 21:00:00,56.8,111.6,198.8,25.3,69.0
2016-05-06 22:00:00,38.2,107.2,165.7,21.9,65.1
2016-05-06 23:00:00,34.0,98.5,150.5,15.6,63.1
2016-05-07 00:00:00,54.9,92.6,176.9,11.5,58.6
2016-05-07 01:00:00,63.1,92.9,189.7,7.6,62.7
2016-05-07 02:00:00,71.3,92.4,201.8,6.8,64.3
2016-05-07 03:00:00,50.4,79.3,156.5,7.3,60.2
2016-05-07 04:00:00,38.9,74.6,134.2,6.8,59.3
2016-05-07 05:00:00,44.3,71.1,138.9,8.7,63.5
2016-05-07 06:00:00,59.9,72.3,164.1,11.7,62.5
2016-05-07 07:00:00,69.1,76.9,182.8,14.1,65.0
2016-05-07 08:00:00,62.2,76.7,172.0,18.5,61.6
2016-05-07 09:00:00,34.0,62.6,114.7,37.0,47.1
2016-05-07 10:00:00,10.7,33.4,49.8,73.0,34.9
2016-05-07 11:00:00,9.5,40.7,55.4,75.4,32.9
2016-05-07 12:00:00,10.3,43.9,59.7,83.2,35.5
2016-05-07 13:00:00,13.7,42.1,63.2,82.3,34.6
2016-05-07 14:00:00,11.8,39.6,57.7,85.2,41.7
2016-05-07 15:00:00,12.2,42.7,61.4,84.2,32.8
2016-05-07 16:00:00,7.6,42.5,54.2,90.0,33.8
2016-05-07 17:00:00,6.5,38.1,48.1,92.0,23.1
2016-05-07 18:00:00,6.5,41.8,51.8,92.0,23.5
2016-05-07 19:00:00,26.7,83.4,124.3,56.4,33.1
2016-05-07 20:00:00,8.8,70.9,84.4,56.4,37.0
2016-05-07 21:00:00,23.7,77.1,113.3,46.7,33.6
2016-05-07 22:00:00,46.9,98.3,170.3,26.7,33.8
2016-05-07 23:00:00,51.1,99.1,177.5,17.5,32.0
2016-05-08 00:00:00,59.5,110.1,201.4,8.9,34.4
2016-05-08 01:00:00,75.3,97.5,213.0,8.2,31.2
2016-05-08 02:00:00,65.2,90.1,188.6,8.2,27.4
2016-05-08 03:00:00,42.0,81.5,145.8,9.2,24.4
2016-05-08 04:00:00,32.1,80.5,129.6,13.6,22.6
2016-05-08 05:00:00,25.2,66.0,104.6,17.4,22.6
2016-05-08 06:00:00,34.7,65.1,118.4,22.8,24.2
2016-05-08 07:00:00,36.6,70.1,126.3,28.1,30.5
2016-05-08 08:00:00,25.6,65.4,104.6,42.7,24.2
2016-05-08 09:00:00,15.6,51.4,75.4,60.3,24.2
2016-05-08 10:00:00,11.8,43.9,62.0,78.7,31.7
2016-05-08 11:00:00,15.3,48.3,71.7,83.6,30.6
2016-05-08 12:00:00,9.2,37.6,51.6,97.2,21.8
2016-05-08 13:00:00,8.8,30.1,43.6,98.2,26.3
2016-05-08 14:00:00,6.9,37.5,48.0,96.2,24.7
2016-05-08 15:00:00,11.1,34.5,51.5,98.2,27.1
2016-05-08 16:00:00,5.7,39.3,48.1,100.6,27.3
2016-05-08 17:00:00,16.8,64.4,90.2,99.1,36.7
2016-05-08 18:00:00,3.8,49.1,54.9,120.1,37.7
2016-05-08 19:00:00,4.6,51.0,58.0,112.8,40.7
2016-05-08 20:00:00,10.3,67.2,83.0,83.1,34.4
2016-05-08 21:00:00,8.8,66.0,79.4,72.4,32.6
2016-05-08 22:00:00,18.3,73.1,101.2,60.7,27.9
2016-05-08 23:00:00,15.6,61.3,85.3,64.6,23.6
2016-05-09 00:00:00,8.1,56.2,68.7,67.2,24.0
2016-05-09 01:00:00,3.6,47.8,53.3,67.2,21.9
2016-05-09 02:00:00,3.4,42.3,47.5,65.0,23.5
2016-05-09 03:00:00,7.3,60.9,72.1,41.2,25.7
2016-05-09 04:00:00,13.0,72.9,92.8,25.6,29.1
2016-05-09 05:00:00,58.0,92.0,180.9,14.9,27.5
2016-05-09 06:00:00,95.8,103.3,250.2,9.1,38.0
2016-05-09 07:00:00,111.4,102.1,273.0,12.5,40.9
2016-05-09 08:00:00,64.9,78.0,177.5,23.7,36.6
2016-05-09 09:00:00,44.3,69.2,137.1,41.7,29.1
2016-05-09 10:00:00,29.0,53.7,98.8,62.1,27.2
2016-05-09 11:00:00,28.2,58.7,102.0,67.9,27.2
2016-05-09 12:00:00,31.7,69.9,118.5,76.2,25.4
2016-05-09 13:00:00,37.4,67.0,124.4,72.3,43.6
2016-05-09 14:00:00,25.6,66.0,105.2,78.6,50.1
2016-05-09 15:00:00,17.9,66.3,93.8,73.3,43.6
2016-05-09 16:00:00,15.3,72.3,95.8,59.2,55.1
2016-05-09 17:00:00,23.7,90.0,126.3,43.1,33.6
2016-05-09 18:00:00,17.9,84.8,112.3,49.9,37.8
2016-05-09 19:00:00,28.6,90.2,134.1,30.5,47.0
2016-05-09 20:00:00,18.3,79.3,107.4,29.5,36.0
2016-05-09 21:00:00,32.4,84.8,134.5,24.1,43.1
2016-05-09 22:00:00,30.5,77.9,124.7,23.7,44.5
2016-05-09 23:00:00,22.5,66.4,101.0,25.1,37.5
2016-05-10 00:00:00,19.8,61.6,92.0,23.0,26.8
2016-05-10 01:00:00,2.0,52.6,55.8,26.2,24.3
2016-05-10 02:00:00,6.9,41.1,51.6,35.8,20.8
2016-05-10 03:00:00,6.9,33.0,43.6,43.1,17.9
2016-05-10 04:00:00,6.9,35.5,46.0,39.7,24.1
2016-05-10 05:00:00,38.2,59.6,118.2,17.3,34.4
2016-05-10 06:00:00,45.0,65.5,134.5,13.9,30.0
2016-05-10 07:00:00,51.9,61.9,142.3,12.9,27.9
2016-05-10 08:00:00,92.7,69.9,212.1,7.6,30.2
2016-05-10 09:00:00,76.7,62.4,180.1,7.6,26.0
2016-05-10 10:00:00,48.1,58.8,132.5,15.8,22.1
2016-05-10 11:00:00,28.2,53.7,97.0,20.7,23.9
2016-05-10 12:00:00,43.1,64.2,130.3,15.8,23.2
2016-05-10 13:00:00,27.5,55.5,97.6,21.2,22.4
2016-05-10 14:00:00,50.8,62.6,140.5,16.8,28.6
2016-05-10 15:00:00,32.1,61.9,111.0,18.3,31.7
2016-05-10 16:00:00,26.3,57.3,97.7,23.1,31.0
2016-05-10 17:00:00,32.4,61.3,111.0,25.5,36.5
2016-05-10 18:00:00,23.7,62.1,98.4,25.1,43.6
2016-05-10 19:00:00,37.4,66.4,123.8,17.3,45.4
2016-05-10 20:00:00,24.0,65.2,102.1,20.7,44.5
2016-05-10 21:00:00,37.0,62.1,118.8,18.7,44.7
2016-05-10 22:00:00,35.9,60.1,115.2,11.9,46.8
2016-05-10 23:00:00,33.6,63.1,114.7,10.0,46.2
2016-05-11 00:00:00,38.7,54.9,114.2,10.0,46.5
2016-05-11 01:00:00,10.2,38.1,53.7,15.8,36.6
2016-05-11 02:00:00,19.1,38.4,67.7,12.4,33.7
2016-05-11 03:00:00,14.1,33.9,55.5,17.3,28.8
2016-05-11 04:00:00,18.3,32.8,60.9,17.7,27.2
2016-05-11 05:00:00,44.3,42.7,109.2,11.4,44.0
2016-05-11 06:00:00,59.9,50.6,142.5,6.6,48.0
2016-05-11 07:00:00,88.6,,187.6,8.0,51.8
2016-05-11 08:00:00,76.0,56.8,173.3,8.5,43.3
2016-05-11 09:00:00,79.8,64.7,184.3,9.0,51.9
2016-05-11 10:00:00,83.2,60.9,188.5,6.1,41.4
2016-05-11 11:00:00,86.3,55.4,187.7,7.0,25.2
2016-05-11 12:00:00,80.5,66.9,190.4,10.9,35.1
2016-05-11 13:00:00,65.3,75.0,175.1,14.8,24.5
2016-05-11 14:00:00,42.0,68.4,132.8,25.5,14.8
2016-05-11 15:00:00,64.1,73.1,171.4,21.1,26.5
2016-05-11 16:00:00,54.2,74.5,157.6,21.1,28.7
2016-05-11 17:00:00,37.4,65.8,123.1,23.0,31.3
2016-05-11 18:00:00,39.7,67.1,128.0,29.3,42.5
2016-05-11 19:00:00,23.7,57.8,94.0,31.8,36.8
2016-05-11 20:00:00,35.5,64.4,118.9,23.5,38.4
2016-05-11 21:00:00,11.8,49.2,67.4,24.0,36.8
2016-05-11 22:00:00,12.6,52.6,72.3,15.7,33.1
2016-05-11 23:00:00,50.0,57.3,136.2,13.8,37.3
2016-05-12 00:00:00,55.5,61.3,146.4,12.5,42.5
2016-05-12 01:00:00,9.7,34.7,49.5,34.5,36.3
2016-05-12 02:00:00,6.1,25.4,34.8,42.4,38.6
2016-05-12 03:00:00,5.0,18.6,26.2,46.8,45.2
2016-05-12 04:00:00,10.3,26.8,42.7,41.0,50.2
2016-05-12 05:00:00,21.8,36.6,70.0,38.5,46.6
2016-05-12 06:00:00,24.8,46.6,84.7,36.6,43.3
2016-05-12 07:00:00,22.5,45.3,79.8,36.6,38.8
2016-05-12 08:00:00,25.2,40.5,79.1,41.9,38.1
2016-05-12 09:00:00,29.0,41.1,82.0,38.0,43.2
2016-05-12 10:00:00,25.2,42.3,81.0,52.1,47.7
2016-05-12 11:00:00,24.8,,84.7,65.2,44.9
2016-05-12 12:00:00,23.7,47.8,84.1,75.9,37.3
2016-05-12 13:00:00,26.0,51.6,91.4,85.1,32.2
2016-05-12 14:00:00,21.4,47.7,80.5,92.8,29.2
2016-05-12 15:00:00,31.3,64.9,112.9,79.7,39.8
2016-05-12 16:00:00,31.7,67.7,113.5,85.5,31.9
2016-05-12 17:00:00,12.6,39.3,58.6,100.6,27.4
2016-05-12 18:00:00,22.5,54.0,88.5,87.5,30.0
2016-05-12 19:00:00,8.4,38.5,51.4,75.8,36.5
2016-05-12 20:00:00,5.0,28.4,36.0,60.3,40.0
2016-05-12 21:00:00,5.3,30.9,39.1,56.9,33.5
2016-05-12 22:00:00,7.3,31.0,42.1,60.3,30.9
