MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),PM2.5 Particulate (ug/m3)
2018-01-25 10:00:00,31.9,36.4,85.2,15.7,2.0
2018-01-25 11:00:00,28.2,32.1,75.3,22.0,5.4
2018-01-25 12:00:00,29.8,30.1,75.8,20.4,0.7
2018-01-25 13:00:00,38.1,43.4,101.8,26.6,5.4
2018-01-25 14:00:00,25.0,28.3,66.7,16.2,1.9
2018-01-25 15:00:00,43.8,44.5,111.6,22.6,7.8
2018-01-25 16:00:00,54.2,68.2,151.3,29.2,9.7
2018-01-25 17:00:00,60.2,70.4,162.7,24.5,6.6
2018-01-25 18:00:00,31.3,60.2,108.1,13.4,0.0
2018-01-25 19:00:00,20.2,41.9,72.9,18.3,3.5
2018-01-25 20:00:00,25.0,47.1,85.4,15.9,7.0
2018-01-25 21:00:00,17.1,41.2,67.3,11.5,3.1
2018-01-25 22:00:00,12.8,33.4,53.1,15.6,10.6
2018-01-25 23:00:00,13.2,37.6,57.8,10.0,5.1
2018-01-26 00:00:00,13.0,30.6,50.6,10.1,6.5
2018-01-26 01:00:00,11.1,32.8,49.7,2.3,-1.3
2018-01-26 02:00:00,15.2,43.8,67.1,11.2,8.1
2018-01-26 03:00:00,36.0,50.5,105.7,12.9,8.6
2018-01-26 04:00:00,60.6,60.0,152.9,10.9,4.7
2018-01-26 05:00:00,101.5,58.5,214.2,13.7,8.5
2018-01-26 06:00:00,7.9,31.1,43.2,7.6,3.7
2018-01-26 07:00:00,24.4,43.5,80.9,15.4,9.9
2018-01-26 08:00:00,17.9,37.9,65.3,19.7,12.4
2018-01-26 09:00:00,4.1,28.6,34.9,8.7,5.7
2018-01-26 10:00:00,6.7,20.8,31.1,18.7,14.9
2018-01-26 11:00:00,7.1,23.2,34.1,,
2018-01-26 12:00:00,,,,,
2018-01-26 13:00:00,7.4,18.4,29.8,,
2018-01-26 14:00:00,22.1,29.9,63.8,,
2018-01-26 15:00:00,6.8,20.4,30.8,7.8,7.6
2018-01-26 16:00:00,12.3,43.7,62.5,10.9,5.3
2018-01-26 17:00:00,8.3,54.5,67.2,15.5,10.7
2018-01-26 18:00:00,13.3,64.5,84.8,15.2,10.8
2018-01-26 19:00:00,25.7,61.6,101.0,20.9,16.2
2018-01-26 20:00:00,50.8,67.4,145.3,27.8,19.3
2018-01-26 21:00:00,17.4,56.5,83.1,26.1,20.0
2018-01-26 22:00:00,57.2,64.0,151.8,30.9,19.4
2018-01-26 23:00:00,88.5,64.9,200.7,29.1,17.8
2018-01-27 00:00:00,92.1,65.0,206.2,33.9,23.5
2018-01-27 01:00:00,84.4,59.7,189.1,32.0,22.7
2018-01-27 02:00:00,77.5,60.1,178.9,29.6,22.6
2018-01-27 03:00:00,48.7,50.2,124.9,20.9,15.6
2018-01-27 04:00:00,36.7,46.9,103.2,16.9,13.2
2018-01-27 05:00:00,44.3,48.0,115.9,24.2,20.9
2018-01-27 06:00:00,36.8,54.2,110.6,18.7,15.7
2018-01-27 07:00:00,44.6,57.2,125.6,20.4,16.6
2018-01-27 08:00:00,42.4,53.4,118.4,29.9,25.9
2018-01-27 09:00:00,39.3,43.1,103.4,21.9,15.9
2018-01-27 10:00:00,19.3,22.7,52.3,14.6,7.6
2018-01-27 11:00:00,17.3,23.6,50.1,15.1,7.3
2018-01-27 12:00:00,19.5,22.3,52.2,13.3,4.6
2018-01-27 13:00:00,17.0,17.5,43.6,11.2,3.7
2018-01-27 14:00:00,19.5,24.1,54.1,11.4,7.0
2018-01-27 15:00:00,16.6,21.5,47.0,5.3,4.5
2018-01-27 16:00:00,14.7,23.4,46.0,5.6,4.6
2018-01-27 17:00:00,18.1,21.7,49.5,2.6,2.7
2018-01-27 18:00:00,18.1,25.9,53.7,3.5,2.8
2018-01-27 19:00:00,16.1,27.2,51.9,0.6,0.2
2018-01-27 20:00:00,15.2,29.9,53.3,6.2,4.6
2018-01-27 21:00:00,10.2,26.9,42.6,11.4,10.8
2018-01-27 22:00:00,7.3,21.1,32.3,4.5,3.4
2018-01-27 23:00:00,4.4,15.3,22.0,3.0,2.1
2018-01-28 00:00:00,4.3,11.8,18.4,4.7,4.2
2018-01-28 01:00:00,2.5,15.3,19.2,7.3,5.1
2018-01-28 02:00:00,1.4,9.5,11.6,5.1,3.7
2018-01-28 03:00:00,1.1,13.6,15.3,3.5,1.7
2018-01-28 04:00:00,1.3,12.2,14.3,2.7,-0.9
2018-01-28 05:00:00,2.7,11.1,15.2,8.7,4.5
2018-01-28 06:00:00,3.5,15.4,20.8,10.4,5.4
2018-01-28 07:00:00,4.9,19.8,27.3,5.6,2.7
2018-01-28 08:00:00,5.6,19.6,28.3,7.9,4.9
2018-01-28 09:00:00,11.1,21.2,38.3,4.6,2.9
2018-01-28 10:00:00,13.8,23.5,44.7,4.8,3.9
2018-01-28 11:00:00,17.5,27.9,54.7,5.1,2.9
2018-01-28 12:00:00,20.4,28.8,60.1,6.3,2.2
2018-01-28 13:00:00,14.4,22.8,44.9,8.8,2.2
2018-01-28 14:00:00,12.5,20.4,39.6,11.0,4.8
2018-01-28 15:00:00,12.6,20.7,39.9,11.7,6.8
2018-01-28 16:00:00,7.7,19.3,31.2,5.5,2.1
2018-01-28 17:00:00,8.9,24.8,38.5,9.5,3.5
2018-01-28 18:00:00,7.0,17.3,28.0,6.4,2.4
2018-01-28 19:00:00,6.7,20.0,30.2,8.5,4.4
2018-01-28 20:00:00,7.0,18.2,29.0,7.4,3.1
2018-01-28 21:00:00,5.7,14.1,22.8,4.3,-0.6
2018-01-28 22:00:00,4.4,15.4,22.2,7.5,4.5
2018-01-28 23:00:00,2.2,6.5,9.8,7.7,4.2
2018-01-29 00:00:00,1.6,4.5,7.0,5.7,1.8
2018-01-29 01:00:00,1.4,3.9,6.1,10.5,7.4
2018-01-29 02:00:00,0.7,4.5,5.6,6.2,1.6
2018-01-29 03:00:00,1.1,4.2,5.9,1.9,-1.5
2018-01-29 04:00:00,1.6,4.2,6.7,7.1,4.3
2018-01-29 05:00:00,7.0,12.8,23.5,1.1,-1.2
2018-01-29 06:00:00,15.4,25.2,48.8,6.7,-0.5
2018-01-29 07:00:00,22.6,35.9,70.5,14.8,7.2
2018-01-29 08:00:00,25.8,43.1,82.7,7.6,-3.9
2018-01-29 09:00:00,23.2,34.6,70.2,18.1,5.9
2018-01-29 10:00:00,18.8,28.6,57.4,22.3,8.5
2018-01-29 11:00:00,17.0,29.5,55.6,14.9,2.7
2018-01-29 12:00:00,18.8,26.8,55.5,15.0,2.2
2018-01-29 13:00:00,19.7,34.3,64.5,19.4,7.6
2018-01-29 14:00:00,24.0,37.2,74.0,10.1,6.5
2018-01-29 15:00:00,9.6,25.9,40.6,4.1,2.9
2018-01-29 16:00:00,3.4,23.6,28.9,2.4,1.8
2018-01-29 17:00:00,2.0,15.5,18.6,1.0,-0.3
2018-01-29 18:00:00,4.4,29.4,36.1,6.5,1.9
2018-01-29 19:00:00,25.3,67.8,106.6,17.9,11.9
2018-01-29 20:00:00,10.7,58.3,74.6,13.4,8.6
2018-01-29 21:00:00,16.5,61.1,86.4,10.0,1.5
2018-01-29 22:00:00,39.2,70.1,130.2,19.5,8.7
2018-01-29 23:00:00,60.6,70.3,163.2,16.0,6.8
2018-01-30 00:00:00,48.8,69.4,144.2,18.3,11.9
2018-01-30 01:00:00,36.8,56.9,113.3,21.2,16.1
2018-01-30 02:00:00,45.2,51.0,120.4,7.9,2.5
2018-01-30 03:00:00,60.2,46.7,139.0,8.7,5.0
2018-01-30 04:00:00,101.3,43.9,199.3,10.7,6.3
2018-01-30 05:00:00,117.4,56.9,236.9,10.6,6.7
2018-01-30 06:00:00,199.9,81.0,387.5,22.2,17.0
2018-01-30 07:00:00,259.2,89.6,487.1,22.1,17.2
2018-01-30 08:00:00,303.5,97.9,563.3,25.1,20.4
2018-01-30 09:00:00,242.1,92.3,463.5,34.0,26.6
2018-01-30 10:00:00,150.0,93.1,323.0,45.0,25.5
2018-01-30 11:00:00,104.0,84.3,243.7,41.8,17.5
2018-01-30 12:00:00,49.8,47.1,123.6,39.5,11.8
2018-01-30 13:00:00,44.2,34.0,101.7,30.7,10.7
2018-01-30 14:00:00,43.3,47.4,113.8,29.2,5.1
2018-01-30 15:00:00,42.9,54.4,120.2,30.9,13.0
2018-01-30 16:00:00,58.6,63.7,153.6,36.4,13.3
2018-01-30 17:00:00,64.0,77.2,175.4,35.5,18.6
2018-01-30 18:00:00,74.6,79.1,193.4,33.7,20.4
2018-01-30 19:00:00,32.3,55.7,105.2,24.6,16.4
2018-01-30 20:00:00,22.8,38.1,73.0,16.9,11.2
2018-01-30 21:00:00,13.5,36.4,57.2,5.5,5.1
2018-01-30 22:00:00,9.0,20.2,34.0,6.6,4.8
2018-01-30 23:00:00,3.7,12.3,17.9,5.2,5.0
2018-01-31 00:00:00,3.3,6.1,11.1,1.4,1.5
2018-01-31 01:00:00,1.7,6.5,9.1,-0.9,-1.4
2018-01-31 02:00:00,1.9,10.9,13.8,1.1,-1.7
2018-01-31 03:00:00,1.0,5.7,7.2,9.1,6.0
2018-01-31 04:00:00,2.4,9.0,12.7,6.2,5.0
2018-01-31 05:00:00,9.9,21.9,37.1,4.3,3.7
2018-01-31 06:00:00,23.2,30.9,66.5,7.1,3.5
2018-01-31 07:00:00,33.1,36.1,86.9,4.3,1.9
2018-01-31 08:00:00,28.7,44.1,88.1,2.9,0.4
2018-01-31 09:00:00,25.4,39.9,78.9,11.9,7.4
2018-01-31 10:00:00,17.2,31.6,57.9,12.7,5.7
2018-01-31 11:00:00,12.8,33.5,53.2,12.5,7.1
2018-01-31 12:00:00,19.0,39.5,68.6,11.7,7.3
2018-01-31 13:00:00,21.6,43.8,76.9,13.4,10.8
2018-01-31 14:00:00,28.1,39.4,82.6,14.9,9.3
2018-01-31 15:00:00,29.1,44.8,89.4,20.5,4.8
2018-01-31 16:00:00,28.3,60.3,103.7,21.9,8.7
2018-01-31 17:00:00,27.4,52.8,94.9,26.1,11.9
2018-01-31 18:00:00,25.4,62.7,101.6,20.8,8.6
2018-01-31 19:00:00,17.4,51.0,77.7,16.1,6.1
2018-01-31 20:00:00,12.9,40.3,60.2,16.8,6.6
2018-01-31 21:00:00,9.5,33.4,48.0,21.5,12.1
2018-01-31 22:00:00,7.5,29.5,41.0,14.1,7.8
2018-01-31 23:00:00,7.0,23.2,34.0,12.3,6.5
2018-02-01 00:00:00,3.4,18.6,23.8,9.5,4.7
2018-02-01 01:00:00,2.1,13.0,16.3,8.5,4.1
2018-02-01 02:00:00,1.0,9.8,11.4,7.9,3.6
2018-02-01 03:00:00,1.9,13.3,16.2,13.2,10.5
2018-02-01 04:00:00,2.3,21.1,24.7,3.9,0.6
2018-02-01 05:00:00,6.5,25.0,34.9,5.5,1.2
2018-02-01 06:00:00,9.0,26.7,40.5,4.1,-2.9
2018-02-01 07:00:00,31.4,60.0,108.2,21.0,5.3
2018-02-01 08:00:00,16.3,41.8,66.7,15.8,1.2
2018-02-01 09:00:00,15.1,32.9,56.1,23.8,7.5
2018-02-01 10:00:00,11.7,21.8,39.7,12.1,0.2
2018-02-01 11:00:00,7.9,16.1,28.2,11.9,3.0
2018-02-01 12:00:00,8.5,14.4,27.5,12.3,3.9
2018-02-01 13:00:00,9.5,16.5,31.0,14.5,5.0
2018-02-01 14:00:00,11.3,19.4,36.7,8.3,0.0
2018-02-01 15:00:00,12.2,25.1,43.8,10.4,2.1
2018-02-01 16:00:00,18.7,34.0,62.7,16.0,6.2
2018-02-01 17:00:00,10.3,38.6,54.4,15.2,6.4
2018-02-01 18:00:00,3.3,20.9,25.9,6.2,2.4
2018-02-01 19:00:00,5.3,25.5,33.7,8.7,7.3
2018-02-01 20:00:00,20.2,59.3,90.2,8.6,4.2
2018-02-01 21:00:00,5.8,40.7,49.6,11.8,7.3
2018-02-01 22:00:00,2.5,26.2,30.1,5.7,1.9
2018-02-01 23:00:00,1.4,20.9,23.0,11.6,8.0
2018-02-02 00:00:00,1.7,17.3,20.0,9.5,5.9
2018-02-02 01:00:00,1.7,13.8,16.4,4.8,1.3
2018-02-02 02:00:00,0.9,9.5,10.8,7.7,3.5
2018-02-02 03:00:00,1.4,10.0,12.2,6.8,1.8
2018-02-02 04:00:00,1.0,10.0,11.6,8.3,4.5
2018-02-02 05:00:00,2.0,9.4,12.5,9.6,6.2
2018-02-02 06:00:00,10.1,23.1,38.5,8.2,4.0
2018-02-02 07:00:00,26.5,49.1,89.6,10.8,4.9
2018-02-02 08:00:00,39.4,58.2,118.5,15.3,7.3
2018-02-02 09:00:00,22.0,36.4,70.2,6.9,-2.9
2018-02-02 10:00:00,6.0,16.1,25.3,6.6,1.0
2018-02-02 11:00:00,6.4,17.4,27.2,5.4,-0.1
2018-02-02 12:00:00,3.5,15.1,20.6,7.8,1.8
2018-02-02 13:00:00,3.6,13.3,18.9,10.9,6.2
2018-02-02 14:00:00,3.8,13.8,19.6,8.3,2.6
2018-02-02 15:00:00,4.5,16.4,23.3,11.6,5.0
2018-02-02 16:00:00,5.4,23.4,31.6,12.3,6.7
2018-02-02 17:00:00,10.0,37.2,52.6,17.8,8.4
2018-02-02 18:00:00,12.5,53.3,72.4,26.0,11.2
2018-02-02 19:00:00,44.2,68.1,135.8,33.3,10.8
2018-02-02 20:00:00,46.0,68.3,138.8,35.1,12.5
2018-02-02 21:00:00,51.3,68.3,146.9,34.0,18.9
2018-02-02 22:00:00,61.7,72.0,166.6,31.6,14.0
2018-02-02 23:00:00,71.5,70.9,180.5,43.5,26.5
2018-02-03 00:00:00,61.3,68.8,162.8,28.2,13.3
2018-02-03 01:00:00,48.3,67.3,141.4,27.0,14.8
2018-02-03 02:00:00,36.3,61.4,117.0,29.1,19.6
2018-02-03 03:00:00,14.3,56.0,77.8,17.5,11.8
2018-02-03 04:00:00,9.4,54.5,68.8,19.8,14.6
2018-02-03 05:00:00,30.4,53.3,99.9,28.0,18.1
2018-02-03 06:00:00,22.8,53.6,88.6,22.7,16.6
2018-02-03 07:00:00,46.4,55.8,127.0,24.3,14.1
2018-02-03 08:00:00,17.4,46.6,73.3,13.4,8.0
2018-02-03 09:00:00,17.0,43.7,69.9,12.1,8.9
2018-02-03 10:00:00,14.8,38.9,61.7,12.1,10.6
2018-02-03 11:00:00,58.9,67.5,157.8,21.1,16.9
2018-02-03 12:00:00,68.7,68.6,174.0,20.1,15.6
2018-02-03 13:00:00,63.1,62.3,159.1,13.9,11.2
2018-02-03 14:00:00,42.6,53.6,119.0,8.0,6.4
2018-02-03 15:00:00,7.6,35.2,46.9,9.4,7.8
2018-02-03 16:00:00,2.2,38.9,42.3,8.5,7.4
2018-02-03 17:00:00,2.9,42.1,46.5,11.9,11.3
2018-02-03 18:00:00,4.4,51.1,57.8,8.2,7.1
2018-02-03 19:00:00,2.9,48.7,53.2,11.5,10.6
2018-02-03 20:00:00,1.4,34.9,37.0,12.4,11.5
2018-02-03 21:00:00,0.6,17.6,18.5,10.9,11.1
2018-02-03 22:00:00,0.5,11.4,12.2,15.6,16.4
2018-02-03 23:00:00,0.3,10.5,10.9,12.1,11.8
2018-02-04 00:00:00,0.4,10.9,11.4,15.6,14.4
2018-02-04 01:00:00,0.1,6.4,6.6,9.1,7.1
2018-02-04 02:00:00,0.1,3.0,3.1,4.0,1.0
2018-02-04 03:00:00,0.1,2.0,2.1,5.4,2.1
2018-02-04 04:00:00,0.1,0.9,1.0,6.5,3.6
2018-02-04 05:00:00,0.2,1.2,1.6,3.3,0.6
2018-02-04 06:00:00,0.3,3.0,3.5,4.6,2.1
2018-02-04 07:00:00,0.5,5.1,5.9,5.5,3.1
2018-02-04 08:00:00,0.7,5.0,6.0,4.4,1.3
2018-02-04 09:00:00,1.1,5.6,7.2,6.8,4.2
2018-02-04 10:00:00,1.3,4.5,6.5,2.7,0.8
2018-02-04 11:00:00,1.2,3.5,5.3,8.3,5.8
2018-02-04 12:00:00,0.9,3.6,4.9,6.9,4.4
2018-02-04 13:00:00,1.0,4.6,6.0,5.8,3.4
2018-02-04 14:00:00,0.8,5.0,6.1,9.3,6.3
2018-02-04 15:00:00,0.5,4.7,5.4,5.9,2.6
2018-02-04 16:00:00,0.5,6.6,7.4,8.8,5.8
2018-02-04 17:00:00,0.5,7.7,8.5,6.7,3.8
2018-02-04 18:00:00,0.6,8.3,9.2,11.6,8.8
2018-02-04 19:00:00,1.4,14.9,17.0,10.1,7.2
2018-02-04 20:00:00,1.0,13.8,15.4,9.4,6.7
2018-02-04 21:00:00,0.7,11.3,12.4,10.4,8.9
2018-02-04 22:00:00,0.2,5.1,5.4,6.9,5.0
2018-02-04 23:00:00,0.2,4.1,4.5,8.0,5.2
2018-02-05 00:00:00,0.1,3.4,3.6,5.5,2.0
2018-02-05 01:00:00,0.1,2.1,2.3,10.2,7.4
2018-02-05 02:00:00,0.2,1.4,1.6,5.4,2.6
2018-02-05 03:00:00,0.1,1.8,2.0,8.5,6.3
2018-02-05 04:00:00,0.2,2.3,2.6,4.5,2.0
2018-02-05 05:00:00,0.2,4.2,4.5,4.4,1.1
2018-02-05 06:00:00,0.6,11.1,12.0,2.9,-0.2
2018-02-05 07:00:00,1.0,16.7,18.3,7.6,4.4
2018-02-05 08:00:00,2.0,20.7,23.7,12.1,10.3
2018-02-05 09:00:00,4.4,22.2,29.0,6.5,4.5
2018-02-05 10:00:00,2.3,13.6,17.1,11.5,9.3
2018-02-05 11:00:00,3.6,14.3,19.8,12.1,10.2
2018-02-05 12:00:00,3.6,13.3,18.8,17.4,15.5
2018-02-05 13:00:00,1.7,11.6,14.3,18.3,15.6
2018-02-05 14:00:00,1.2,15.2,17.1,19.6,16.2
2018-02-05 15:00:00,1.4,17.7,19.9,12.2,7.9
2018-02-05 16:00:00,1.0,17.1,18.6,9.2,5.8
2018-02-05 17:00:00,0.8,21.1,22.4,12.1,9.6
2018-02-05 18:00:00,0.8,20.3,21.5,11.3,8.5
2018-02-05 19:00:00,1.4,29.9,32.0,13.9,10.6
2018-02-05 20:00:00,0.8,24.5,25.8,10.2,7.7
2018-02-05 21:00:00,0.7,19.8,20.8,14.3,11.0
2018-02-05 22:00:00,0.8,17.5,18.8,16.9,15.4
2018-02-05 23:00:00,0.2,8.9,9.2,13.3,11.7
2018-02-06 00:00:00,0.1,6.3,6.4,12.6,10.3
2018-02-06 01:00:00,0.1,5.8,5.9,13.9,12.5
2018-02-06 02:00:00,0.1,5.8,5.9,11.1,8.5
2018-02-06 03:00:00,0.1,7.7,7.8,13.2,12.0
2018-02-06 04:00:00,0.3,8.6,9.0,14.1,12.6
2018-02-06 05:00:00,0.7,10.2,11.3,15.2,13.3
2018-02-06 06:00:00,1.1,17.7,19.4,18.7,17.8
2018-02-06 07:00:00,3.4,26.9,32.1,20.9,19.5
2018-02-06 08:00:00,6.7,34.4,44.6,21.0,19.8
2018-02-06 09:00:00,7.0,23.7,34.3,17.7,14.3
2018-02-06 10:00:00,3.3,12.1,17.1,18.3,13.4
2018-02-06 11:00:00,3.1,9.2,13.9,15.5,12.3
2018-02-06 12:00:00,2.1,7.0,10.2,13.5,11.9
2018-02-06 13:00:00,1.6,6.6,9.0,13.9,10.6
2018-02-06 14:00:00,1.6,7.4,9.9,9.7,7.3
2018-02-06 15:00:00,2.2,10.9,14.2,11.9,10.1
2018-02-06 16:00:00,1.6,14.4,16.9,11.9,9.8
2018-02-06 17:00:00,2.5,28.0,31.8,13.9,10.8
2018-02-06 18:00:00,3.6,42.5,48.0,17.1,12.6
2018-02-06 19:00:00,4.2,50.2,56.7,19.1,13.8
2018-02-06 20:00:00,3.9,49.3,55.3,22.4,18.6
2018-02-06 21:00:00,5.9,54.9,63.9,22.6,18.1
2018-02-06 22:00:00,2.8,45.9,50.3,29.4,27.1
2018-02-06 23:00:00,1.7,40.1,42.7,26.4,23.3
2018-02-07 00:00:00,1.5,42.2,44.5,29.3,27.0
2018-02-07 01:00:00,0.6,32.9,33.9,25.4,24.8
2018-02-07 02:00:00,0.3,19.1,19.7,16.1,16.2
2018-02-07 03:00:00,0.3,10.8,11.3,12.9,12.0
2018-02-07 04:00:00,0.3,8.5,9.0,5.8,4.2
2018-02-07 05:00:00,1.0,11.4,13.0,8.4,6.5
2018-02-07 06:00:00,1.6,15.7,18.2,2.6,-0.1
2018-02-07 07:00:00,7.1,32.6,43.5,5.7,2.9
2018-02-07 08:00:00,7.3,33.1,44.3,10.6,7.8
2018-02-07 09:00:00,7.7,27.5,39.3,11.3,6.9
2018-02-07 10:00:00,6.2,22.6,32.0,15.2,10.5
2018-02-07 11:00:00,6.3,22.4,31.9,9.3,2.5
2018-02-07 12:00:00,5.6,19.5,28.1,13.5,5.7
2018-02-07 13:00:00,4.1,14.0,20.3,13.9,7.5
2018-02-07 14:00:00,3.3,14.3,19.5,10.9,4.5
2018-02-07 15:00:00,3.2,17.4,22.2,14.1,6.7
2018-02-07 16:00:00,5.9,27.9,37.0,11.9,3.5
2018-02-07 17:00:00,18.2,55.1,83.1,19.6,8.7
2018-02-07 18:00:00,34.6,74.5,127.6,15.7,3.4
2018-02-07 19:00:00,50.7,81.9,159.7,27.8,13.8
2018-02-07 20:00:00,133.8,94.9,300.1,28.3,17.3
2018-02-07 21:00:00,130.3,93.4,293.3,28.5,18.8
2018-02-07 22:00:00,246.7,100.2,478.5,33.5,23.5
2018-02-07 23:00:00,226.8,94.5,442.3,37.4,24.2
2018-02-08 00:00:00,180.4,78.8,355.4,29.7,21.3
2018-02-08 01:00:00,123.6,69.7,259.3,25.5,21.6
2018-02-08 02:00:00,93.1,66.1,208.8,23.9,20.5
2018-02-08 03:00:00,85.5,64.7,195.7,21.3,18.1
2018-02-08 04:00:00,62.5,60.5,156.3,15.6,12.8
2018-02-08 05:00:00,129.4,74.0,272.4,19.8,17.2
2018-02-08 06:00:00,162.5,86.6,335.7,18.8,15.9
2018-02-08 07:00:00,294.3,120.6,571.9,26.9,20.7
2018-02-08 08:00:00,294.5,114.3,565.8,34.7,20.3
2018-02-08 09:00:00,108.9,80.3,247.2,37.0,14.2
2018-02-08 10:00:00,49.7,45.0,121.1,25.2,6.6
2018-02-08 11:00:00,33.1,33.1,84.0,33.7,5.5
2018-02-08 12:00:00,37.2,33.2,90.2,36.8,6.1
2018-02-08 13:00:00,32.2,33.4,82.7,43.4,9.6
2018-02-08 14:00:00,32.5,36.4,86.2,32.9,3.4
2018-02-08 15:00:00,31.5,40.5,88.7,25.0,5.9
2018-02-08 16:00:00,35.4,50.0,104.3,30.4,9.5
2018-02-08 17:00:00,34.5,56.0,109.0,22.4,8.5
2018-02-08 18:00:00,29.1,54.9,99.5,14.8,8.5
2018-02-08 19:00:00,19.1,45.4,74.6,15.7,10.4
2018-02-08 20:00:00,13.3,23.7,44.1,8.8,2.5
2018-02-08 21:00:00,12.0,25.5,43.8,10.7,5.3
2018-02-08 22:00:00,7.0,15.7,26.5,7.8,1.3
2018-02-08 23:00:00,4.3,10.9,17.5,7.7,0.6
2018-02-09 00:00:00,4.3,17.8,24.4,9.9,3.4
2018-02-09 01:00:00,3.1,19.0,23.8,14.8,9.1
2018-02-09 02:00:00,2.0,29.1,32.2,11.0,8.0
2018-02-09 03:00:00,2.2,12.9,16.3,10.3,9.2
2018-02-09 04:00:00,3.3,13.2,18.3,3.0,1.7
2018-02-09 05:00:00,9.5,17.3,31.9,2.0,0.3
2018-02-09 06:00:00,29.8,35.2,80.9,4.2,-0.5
2018-02-09 07:00:00,40.1,54.0,115.5,7.5,4.2
2018-02-09 08:00:00,16.4,41.4,66.5,1.5,-0.9
2018-02-09 09:00:00,16.1,41.2,65.8,10.5,7.7
2018-02-09 10:00:00,17.3,37.1,63.5,4.4,2.2
2018-02-09 11:00:00,11.5,23.3,41.0,0.5,-1.4
2018-02-09 12:00:00,11.5,24.6,42.3,5.4,3.5
2018-02-09 13:00:00,13.2,28.8,49.1,12.5,6.3
2018-02-09 14:00:00,12.9,35.7,55.4,17.0,8.5
2018-02-09 15:00:00,8.3,32.6,45.4,14.8,5.8
2018-02-09 16:00:00,4.4,27.7,34.4,11.5,4.1
2018-02-09 17:00:00,6.2,30.1,39.5,18.3,10.0
2018-02-09 18:00:00,3.9,26.2,32.1,9.9,2.5
2018-02-09 19:00:00,4.7,33.9,41.1,12.1,2.7
2018-02-09 20:00:00,5.0,38.2,45.8,16.4,8.5
2018-02-09 21:00:00,3.2,35.3,40.3,14.5,7.5
2018-02-09 22:00:00,5.7,41.1,49.9,16.4,9.4
2018-02-09 23:00:00,7.6,53.6,65.2,13.1,5.2
2018-02-10 00:00:00,8.5,54.7,67.8,11.4,5.0
2018-02-10 01:00:00,13.6,63.7,84.5,9.2,3.0
2018-02-10 02:00:00,8.5,57.2,70.3,11.5,7.4
2018-02-10 03:00:00,4.0,43.8,49.9,12.2,7.9
2018-02-10 04:00:00,12.1,52.4,71.0,9.8,5.7
2018-02-10 05:00:00,47.1,61.1,133.3,12.9,9.2
2018-02-10 06:00:00,85.4,72.0,203.0,12.5,8.1
2018-02-10 07:00:00,104.6,79.2,239.7,16.3,10.4
2018-02-10 08:00:00,73.4,73.7,186.3,18.6,11.8
2018-02-10 09:00:00,32.2,40.6,90.0,12.2,2.6
2018-02-10 10:00:00,26.0,31.1,71.0,22.1,9.1
2018-02-10 11:00:00,21.9,34.3,67.9,15.1,8.6
2018-02-10 12:00:00,24.6,27.9,65.6,11.2,4.5
2018-02-10 13:00:00,21.8,25.8,59.2,7.6,3.6
2018-02-10 14:00:00,16.6,23.7,49.2,10.4,7.4
2018-02-10 15:00:00,17.3,26.7,53.3,6.9,4.2
2018-02-10 16:00:00,14.1,22.2,43.9,4.2,3.1
2018-02-10 17:00:00,14.3,22.3,44.2,7.2,7.3
2018-02-10 18:00:00,16.3,24.4,49.4,2.9,2.2
2018-02-10 19:00:00,12.9,22.6,42.3,4.1,3.0
2018-02-10 20:00:00,11.3,17.2,34.5,0.4,0.3
2018-02-10 21:00:00,6.6,16.1,26.3,4.1,3.8
2018-02-10 22:00:00,5.9,15.2,24.3,0.1,-0.6
2018-02-10 23:00:00,4.6,9.3,16.3,2.6,2.3
2018-02-11 00:00:00,3.6,9.2,14.7,6.0,6.2
2018-02-11 01:00:00,1.2,7.8,9.7,10.2,8.9
2018-02-11 02:00:00,0.6,3.8,4.7,8.4,6.1
2018-02-11 03:00:00,0.6,10.6,11.6,6.0,4.0
2018-02-11 04:00:00,0.7,10.8,11.9,5.0,1.8
2018-02-11 05:00:00,3.4,14.8,20.0,3.3,-0.1
2018-02-11 06:00:00,2.5,17.0,20.8,8.1,6.2
2018-02-11 07:00:00,4.8,20.5,27.9,5.7,3.7
2018-02-11 08:00:00,7.3,23.7,34.8,3.6,0.8
2018-02-11 09:00:00,10.9,23.9,40.7,7.3,3.0
2018-02-11 10:00:00,11.6,19.2,37.0,8.6,1.5
2018-02-11 11:00:00,13.4,17.5,38.1,12.2,5.2
2018-02-11 12:00:00,11.0,19.2,36.1,7.1,1.3
2018-02-11 13:00:00,10.9,19.3,36.0,7.5,1.7
2018-02-11 14:00:00,5.8,13.2,22.1,3.3,-0.1
2018-02-11 15:00:00,4.8,14.8,22.1,5.6,3.5
2018-02-11 16:00:00,4.4,15.7,22.5,6.7,5.7
2018-02-11 17:00:00,6.0,27.5,36.7,8.7,6.1
2018-02-11 18:00:00,7.2,37.2,48.2,9.6,4.1
2018-02-11 19:00:00,6.1,22.3,31.7,3.4,0.9
2018-02-11 20:00:00,6.3,34.4,44.1,6.6,3.7
2018-02-11 21:00:00,3.4,29.1,34.2,10.4,8.0
2018-02-11 22:00:00,3.0,24.2,28.8,2.5,0.6
